Código Dane departamento,Departamento,Código Dane municipio,Municipio,Grupo cultivo,Subgrupo,Cultivo,Desagregación cultivo,Año,Periodo,Ciclo del cultivo,Área sembrada,Área cosechada,Producción,Rendimiento,Código del cultivo,area_sembrada_num,area_cosechada_num,produccion_num,rendimiento_num
47,Magdalena,47189,Ciénaga,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2022,2022B,Transitorio,"0,00","45,00","540,00","12,00",1052901,0.0,45.0,540.0,12.0
47,Magdalena,47205,Concordia,Hortalizas,Hortalizas de raíz,Batata,Batata,2022,2022B,Transitorio,"0,00","8,00","48,00","6,00",1050700,0.0,8.0,48.0,6.0
47,Magdalena,47205,Concordia,Hortalizas,Hortalizas de raíz,Batata,Batata,2023,2023B,Transitorio,"0,00","8,00","48,00","6,00",1050700,0.0,8.0,48.0,6.0
47,Magdalena,47205,Concordia,Hortalizas,Hortalizas de raíz,Batata,Batata,2024,2024B,Transitorio,"0,00","8,00","48,00","6,00",1050700,0.0,8.0,48.0,6.0
47,Magdalena,47205,Concordia,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023B,Transitorio,"0,00","2,00","1,00","0,50",1060200,0.0,2.0,1.0,0.5
47,Magdalena,47245,El Banco,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2022,2022B,Transitorio,"0,00","350,00","3.500,00","10,00",1050200,0.0,350.0,3500.0,10.0
47,Magdalena,47245,El Banco,Hortalizas,Hortalizas de fruto,Ají,Ají,2024,2024B,Transitorio,"0,00","4,00","14,00","3,50",1050300,0.0,4.0,14.0,3.5
47,Magdalena,47245,El Banco,Hortalizas,Hortalizas de fruto,Ají,Ají,2025,2025B,Transitorio,"0,00","4,00","14,00","3,50",1050300,0.0,4.0,14.0,3.5
47,Magdalena,47245,El Banco,Hortalizas,Hortalizas de raíz,Batata,Batata,2022,2022B,Transitorio,"0,00","1,00","2,00","2,00",1050700,0.0,1.0,2.0,2.0
47,Magdalena,47245,El Banco,Hortalizas,Hortalizas de raíz,Batata,Batata,2023,2023B,Transitorio,"0,00","1,00","2,00","2,00",1050700,0.0,1.0,2.0,2.0
47,Magdalena,47245,El Banco,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","200,00","2.000,00","10,00",1081001,0.0,200.0,2000.0,10.0
47,Magdalena,47245,El Banco,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","200,00","2.000,00","10,00",1081001,0.0,200.0,2000.0,10.0
47,Magdalena,47245,El Banco,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"0,00","200,00","2.000,00","10,00",1081001,0.0,200.0,2000.0,10.0
47,Magdalena,47245,El Banco,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"0,00","200,00","2.000,00","10,00",1081001,0.0,200.0,2000.0,10.0
47,Magdalena,47245,El Banco,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca industrial,2022,2022B,Transitorio,"0,00","10,00","200,00","20,00",1081002,0.0,10.0,200.0,20.0
47,Magdalena,47258,El Piñón,Cereales,Cereales,Arroz,Arroz secano manual,2024,2024B,Transitorio,"0,00","85,00","255,00","3,00",1010102,0.0,85.0,255.0,3.0
47,Magdalena,47258,El Piñón,Cereales,Cereales,Arroz,Arroz secano manual,2025,2025B,Transitorio,"0,00","89,00","267,00","3,00",1010102,0.0,89.0,267.0,3.0
47,Magdalena,47288,Fundación,Hortalizas,Hortalizas de raíz,Batata,Batata,2022,2022B,Transitorio,"0,00","35,00","210,00","6,00",1050700,0.0,35.0,210.0,6.0
47,Magdalena,47288,Fundación,Hortalizas,Hortalizas de raíz,Batata,Batata,2023,2023B,Transitorio,"0,00","35,00","210,00","6,00",1050700,0.0,35.0,210.0,6.0
47,Magdalena,47288,Fundación,Hortalizas,Hortalizas de raíz,Batata,Batata,2024,2024B,Transitorio,"0,00","35,00","210,00","6,00",1050700,0.0,35.0,210.0,6.0
47,Magdalena,47288,Fundación,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,Jengibre,Jengibre,2022,2022B,Transitorio,"0,00","1,00","10,50","10,50",1021400,0.0,1.0,10.5,10.5
47,Magdalena,47288,Fundación,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,Jengibre,Jengibre,2023,2023B,Transitorio,"0,00","1,00","10,50","10,50",1021400,0.0,1.0,10.5,10.5
47,Magdalena,47288,Fundación,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,Jengibre,Jengibre,2024,2024B,Transitorio,"0,00","1,00","10,50","10,50",1021400,0.0,1.0,10.5,10.5
47,Magdalena,47570,Puebloviejo,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2024,2024B,Transitorio,"0,00","80,00","2.000,00","25,00",1050200,0.0,80.0,2000.0,25.0
47,Magdalena,47570,Puebloviejo,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2025,2025B,Transitorio,"0,00","80,00","2.000,00","25,00",1050200,0.0,80.0,2000.0,25.0
47,Magdalena,47570,Puebloviejo,Hortalizas,Hortalizas de fruto,Ají,Ají,2024,2024B,Transitorio,"0,00","25,00","375,00","15,00",1050300,0.0,25.0,375.0,15.0
47,Magdalena,47570,Puebloviejo,Hortalizas,Hortalizas de fruto,Ají,Ají,2025,2025B,Transitorio,"0,00","25,00","375,00","15,00",1050300,0.0,25.0,375.0,15.0
47,Magdalena,47570,Puebloviejo,Leguminosas,Leguminosas,Frijol,Frijol,2025,2025A,Transitorio,"0,00","10,00","13,99","1,40",1060200,0.0,10.0,13.99,1.4
47,Magdalena,47570,Puebloviejo,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2025,2025A,Transitorio,"0,00","20,00","500,00","25,00",1052200,0.0,20.0,500.0,25.0
47,Magdalena,47570,Puebloviejo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","12,30","87,33","7,10",1081001,0.0,12.3,87.33,7.1
47,Magdalena,47570,Puebloviejo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","12,30","87,33","7,10",1081001,0.0,12.3,87.33,7.1
47,Magdalena,47570,Puebloviejo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"0,00","22,00","440,00","20,00",1081001,0.0,22.0,440.0,20.0
47,Magdalena,47570,Puebloviejo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"0,00","25,00","500,00","20,00",1081001,0.0,25.0,500.0,20.0
47,Magdalena,47660,Sabanas de San Ángel,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2022,2022B,Transitorio,"0,00","65,00","552,50","8,50",1050200,0.0,65.0,552.5,8.5
47,Magdalena,47675,Salamina,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,Transitorio,"0,00","110,00","330,00","3,00",1010402,0.0,110.0,330.0,3.0
47,Magdalena,47675,Salamina,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,Transitorio,"0,00","100,00","300,00","3,00",1010404,0.0,100.0,300.0,3.0
47,Magdalena,47675,Salamina,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,Transitorio,"0,00","100,00","1.600,00","16,00",1081001,0.0,100.0,1600.0,16.0
47,Magdalena,47692,San Sebastián de Buenavista,Leguminosas,Leguminosas,Frijol,Frijol,2024,2024A,Transitorio,"0,00","17,00","13,60","0,80",1060200,0.0,17.0,13.6,0.8
47,Magdalena,47692,San Sebastián de Buenavista,Leguminosas,Leguminosas,Frijol,Frijol,2025,2025A,Transitorio,"0,00","20,00","16,00","0,80",1060200,0.0,20.0,16.0,0.8
47,Magdalena,47703,San Zenón,Oleaginosas,Oleaginosas,Ajonjolí,Ajonjolí,2023,2023B,Transitorio,"0,00","7,20","6,84","0,95",1070100,0.0,7.2,6.84,0.95
47,Magdalena,47703,San Zenón,Oleaginosas,Oleaginosas,Ajonjolí,Ajonjolí,2024,2024B,Transitorio,"0,00","7,00","6,65","0,95",1070100,0.0,7.0,6.65,0.95
47,Magdalena,47703,San Zenón,Oleaginosas,Oleaginosas,Ajonjolí,Ajonjolí,2025,2025B,Transitorio,"0,00","7,00","6,65","0,95",1070100,0.0,7.0,6.65,0.95
47,Magdalena,47720,Santa Bárbara de Pinto,Hortalizas,Hortalizas de fruto,Ají,Ají,2025,2025B,Transitorio,"0,00","7,00","22,40","3,20",1050300,0.0,7.0,22.4,3.2
47,Magdalena,47720,Santa Bárbara de Pinto,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2025,2025B,Transitorio,"0,00","5,00","100,00","20,00",1052200,0.0,5.0,100.0,20.0
47,Magdalena,47720,Santa Bárbara de Pinto,Hortalizas,Hortalizas de fruto,Pimentón,Pimentón,2025,2025B,Transitorio,"0,00","0,60","1,50","2,50",1052500,0.0,0.6,1.5,2.5
47,Magdalena,47745,Sitionuevo,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2025,2025A,Transitorio,"0,00","140,00","840,00","6,00",1050200,0.0,140.0,840.0,6.0
47,Magdalena,47745,Sitionuevo,Hortalizas,Hortalizas de fruto,Ají,Ají,2024,2024B,Transitorio,"0,00","250,00","2.000,00","8,00",1050300,0.0,250.0,2000.0,8.0
47,Magdalena,47745,Sitionuevo,Hortalizas,Hortalizas de fruto,Ají,Ají,2025,2025B,Transitorio,"0,00","21,00","378,00","18,00",1050300,0.0,21.0,378.0,18.0
47,Magdalena,47745,Sitionuevo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","800,00","800,00","1,00",1010402,0.0,800.0,800.0,1.0
47,Magdalena,47745,Sitionuevo,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023B,Transitorio,"0,00","130,00","390,00","3,00",1010404,0.0,130.0,390.0,3.0
47,Magdalena,47745,Sitionuevo,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2023,2023B,Transitorio,"0,00","30,00","150,00","5,00",1052200,0.0,30.0,150.0,5.0
47,Magdalena,47745,Sitionuevo,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2023,2023A,Transitorio,"0,00","10,00","170,00","17,00",1052901,0.0,10.0,170.0,17.0
47,Magdalena,47745,Sitionuevo,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2024,2024A,Transitorio,"0,00","10,00","170,00","17,00",1052901,0.0,10.0,170.0,17.0
47,Magdalena,47798,Tenerife,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2022,2022B,Transitorio,"0,00","1,20","12,00","10,00",1080699,0.0,1.2,12.0,10.0
47,Magdalena,47798,Tenerife,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2023,2023B,Transitorio,"0,00","1,20","10,80","9,00",1080699,0.0,1.2,10.8,9.0
47,Magdalena,47798,Tenerife,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2024,2024B,Transitorio,"0,00","2,00","18,00","9,00",1080699,0.0,2.0,18.0,9.0
47,Magdalena,47798,Tenerife,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2025,2025B,Transitorio,"0,00","2,00","18,00","9,00",1080699,0.0,2.0,18.0,9.0
47,Magdalena,47980,Zona Bananera,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2025,2025A,Transitorio,"0,00","10,00","170,00","17,00",1052200,0.0,10.0,170.0,17.0
50,Meta,50001,Villavicencio,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Algodón,Algodón,2024,2024A,Transitorio,"0,00","65,00","227,50","3,50",1030100,0.0,65.0,227.5,3.5
50,Meta,50001,Villavicencio,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Algodón,Algodón,2025,2025A,Transitorio,"0,00","45,00","135,00","3,00",1030100,0.0,45.0,135.0,3.0
50,Meta,50001,Villavicencio,Oleaginosas,Oleaginosas,Soya,Soya,2024,2024A,Transitorio,"0,00","400,00","800,00","2,00",1070600,0.0,400.0,800.0,2.0
50,Meta,50006,Acacías,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022B,Transitorio,"0,00","411,00","1.849,50","4,50",1010103,0.0,411.0,1849.5,4.5
50,Meta,50006,Acacías,Cereales,Cereales,Arroz,Arroz secano mecanizado,2023,2023B,Transitorio,"0,00","482,00","2.169,00","4,50",1010103,0.0,482.0,2169.0,4.5
50,Meta,50006,Acacías,Cereales,Cereales,Arroz,Arroz secano mecanizado,2024,2024B,Transitorio,"0,00","787,00","3.541,50","4,50",1010103,0.0,787.0,3541.5,4.5
50,Meta,50006,Acacías,Cereales,Cereales,Arroz,Arroz secano mecanizado,2025,2025B,Transitorio,"0,00","702,00","3.159,00","4,50",1010103,0.0,702.0,3159.0,4.5
50,Meta,50006,Acacías,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2022,2022B,Transitorio,"0,00","64,00","89,49","1,40",1010401,0.0,64.0,89.49,1.4
50,Meta,50006,Acacías,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2023,2023B,Transitorio,"0,00","45,00","225,00","5,00",1010401,0.0,45.0,225.0,5.0
50,Meta,50006,Acacías,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2024,2024B,Transitorio,"0,00","40,00","55,93","1,40",1010401,0.0,40.0,55.93,1.4
50,Meta,50006,Acacías,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2025,2025B,Transitorio,"0,00","50,00","69,92","1,40",1010401,0.0,50.0,69.92,1.4
50,Meta,50110,Barranca de Upía,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2022,2022B,Transitorio,"0,00","366,00","1.464,00","4,00",1010401,0.0,366.0,1464.0,4.0
50,Meta,50110,Barranca de Upía,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","30,00","90,00","3,00",1010402,0.0,30.0,90.0,3.0
50,Meta,50124,Cabuyaro,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2022,2022B,Transitorio,"0,00","240,00","1.440,00","6,00",1010401,0.0,240.0,1440.0,6.0
50,Meta,50124,Cabuyaro,Oleaginosas,Oleaginosas,Soya,Soya,2023,2023A,Transitorio,"0,00","150,00","375,00","2,50",1070600,0.0,150.0,375.0,2.5
50,Meta,50124,Cabuyaro,Oleaginosas,Oleaginosas,Soya,Soya,2024,2024A,Transitorio,"0,00","350,00","875,00","2,50",1070600,0.0,350.0,875.0,2.5
50,Meta,50150,Castilla La Nueva,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022B,Transitorio,"0,00","50,00","200,00","4,00",1010103,0.0,50.0,200.0,4.0
50,Meta,50150,Castilla La Nueva,Cereales,Cereales,Arroz,Arroz secano mecanizado,2023,2023B,Transitorio,"0,00","25,00","100,00","4,00",1010103,0.0,25.0,100.0,4.0
50,Meta,50150,Castilla La Nueva,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2022,2022B,Transitorio,"0,00","1,00","3,00","3,00",1010403,0.0,1.0,3.0,3.0
50,Meta,50150,Castilla La Nueva,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2024,2024B,Transitorio,"0,00","1,00","3,00","3,00",1010403,0.0,1.0,3.0,3.0
50,Meta,50223,Cubarral,Hortalizas,Hortalizas de fruto,Ají,Ají,2024,2024B,Transitorio,"0,00","1,00","5,50","5,50",1050300,0.0,1.0,5.5,5.5
50,Meta,50223,Cubarral,Leguminosas,Leguminosas,Frijol,Frijol,2024,2024A,Transitorio,"0,00","5,00","5,00","1,00",1060200,0.0,5.0,5.0,1.0
50,Meta,50223,Cubarral,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2024,2024B,Transitorio,"0,00","0,06","0,18","3,00",1052901,0.0,0.06,0.18,3.0
50,Meta,50223,Cubarral,Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2025,2025B,Transitorio,"0,00","0,06","7,92","132,00",1052902,0.0,0.06,7.92,132.0
50,Meta,50223,Cubarral,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024A,Transitorio,"0,00","10,00","150,00","15,00",1081001,0.0,10.0,150.0,15.0
50,Meta,50226,Cumaral,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022B,Transitorio,"0,00","2.269,00","15.883,00","7,00",1010103,0.0,2269.0,15883.0,7.0
50,Meta,50226,Cumaral,Cereales,Cereales,Arroz,Arroz secano mecanizado,2023,2023B,Transitorio,"0,00","2.743,00","19.201,00","7,00",1010103,0.0,2743.0,19201.0,7.0
50,Meta,50226,Cumaral,Cereales,Cereales,Arroz,Arroz secano mecanizado,2024,2024B,Transitorio,"0,00","3.214,00","22.498,00","7,00",1010103,0.0,3214.0,22498.0,7.0
50,Meta,50226,Cumaral,Cereales,Cereales,Arroz,Arroz secano mecanizado,2025,2025B,Transitorio,"0,00","975,00","8.121,75","8,33",1010103,0.0,975.0,8121.75,8.33
50,Meta,50226,Cumaral,Oleaginosas,Oleaginosas,Soya,Soya,2022,2022A,Transitorio,"0,00","940,00","1.880,00","2,00",1070600,0.0,940.0,1880.0,2.0
50,Meta,50226,Cumaral,Oleaginosas,Oleaginosas,Soya,Soya,2023,2023A,Transitorio,"0,00","900,00","1.800,00","2,00",1070600,0.0,900.0,1800.0,2.0
50,Meta,50226,Cumaral,Oleaginosas,Oleaginosas,Soya,Soya,2024,2024A,Transitorio,"0,00","1.097,00","2.194,00","2,00",1070600,0.0,1097.0,2194.0,2.0
50,Meta,50226,Cumaral,Oleaginosas,Oleaginosas,Soya,Soya,2025,2025A,Transitorio,"0,00","1.350,00","3.375,00","2,50",1070600,0.0,1350.0,3375.0,2.5
50,Meta,50245,El Calvario,Leguminosas,Leguminosas,Frijol,Frijol,2024,2024A,Transitorio,"0,00","208,00","353,60","1,70",1060200,0.0,208.0,353.6,1.7
50,Meta,50245,El Calvario,Leguminosas,Leguminosas,Frijol,Frijol,2025,2025A,Transitorio,"0,00","120,00","180,00","1,50",1060200,0.0,120.0,180.0,1.5
50,Meta,50251,El Castillo,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2025,2025A,Transitorio,"0,00","100,00","500,00","5,00",1010403,0.0,100.0,500.0,5.0
50,Meta,50270,El Dorado,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,Transitorio,"0,00","2,00","2,60","1,30",1060200,0.0,2.0,2.6,1.3
50,Meta,50270,El Dorado,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023B,Transitorio,"0,00","1,00","1,30","1,30",1060200,0.0,1.0,1.3,1.3
50,Meta,50270,El Dorado,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2022,2022B,Transitorio,"0,00","2,00","6,00","3,00",1010403,0.0,2.0,6.0,3.0
50,Meta,50287,Fuente de Oro,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","1.700,00","25.500,00","15,00",1081001,0.0,1700.0,25500.0,15.0
50,Meta,50287,Fuente de Oro,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","1.600,00","24.000,00","15,00",1081001,0.0,1600.0,24000.0,15.0
50,Meta,50313,Granada,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Algodón,Algodón,2024,2024A,Transitorio,"0,00","26,00","78,00","3,00",1030100,0.0,26.0,78.0,3.0
50,Meta,50313,Granada,Cereales,Cereales,Arroz,Arroz riego,2023,2023A,Transitorio,"0,00","100,00","600,00","6,00",1010101,0.0,100.0,600.0,6.0
50,Meta,50313,Granada,Cereales,Cereales,Arroz,Arroz riego,2024,2024A,Transitorio,"0,00","40,00","240,00","6,00",1010101,0.0,40.0,240.0,6.0
50,Meta,50313,Granada,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023A,Transitorio,"0,00","5,00","11,00","2,20",1010404,0.0,5.0,11.0,2.2
50,Meta,50313,Granada,Cereales,Cereales,Maíz,Maíz blanco tradicional,2024,2024A,Transitorio,"0,00","5,00","15,00","3,00",1010404,0.0,5.0,15.0,3.0
50,Meta,50313,Granada,Cereales,Cereales,Maíz,Maíz blanco tradicional,2025,2025A,Transitorio,"0,00","1,00","2,00","2,00",1010404,0.0,1.0,2.0,2.0
50,Meta,50313,Granada,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2024,2024A,Transitorio,"0,00","0,75","0,75","1,00",1059900,0.0,0.75,0.75,1.0
50,Meta,50313,Granada,Oleaginosas,Oleaginosas,Soya,Soya,2022,2022A,Transitorio,"0,00","85,00","170,00","2,00",1070600,0.0,85.0,170.0,2.0
50,Meta,50313,Granada,Oleaginosas,Oleaginosas,Soya,Soya,2023,2023A,Transitorio,"0,00","800,00","1.600,00","2,00",1070600,0.0,800.0,1600.0,2.0
50,Meta,50313,Granada,Oleaginosas,Oleaginosas,Soya,Soya,2024,2024A,Transitorio,"0,00","400,00","1.000,00","2,50",1070600,0.0,400.0,1000.0,2.5
50,Meta,50313,Granada,Oleaginosas,Oleaginosas,Soya,Soya,2025,2025A,Transitorio,"0,00","222,00","555,00","2,50",1070600,0.0,222.0,555.0,2.5
50,Meta,50318,Guamal,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","3,00","2,94","0,98",1010402,0.0,3.0,2.94,0.98
50,Meta,50318,Guamal,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","2,00","2,00","1,00",1010402,0.0,2.0,2.0,1.0
50,Meta,50318,Guamal,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023A,Transitorio,"0,00","3,00","15,00","5,00",1081001,0.0,3.0,15.0,5.0
50,Meta,50318,Guamal,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","10,00","80,00","8,00",1081001,0.0,10.0,80.0,8.0
50,Meta,50325,Mapiripán,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022B,Transitorio,"0,00","160,00","560,00","3,50",1010103,0.0,160.0,560.0,3.5
50,Meta,50325,Mapiripán,Cereales,Cereales,Arroz,Arroz secano mecanizado,2024,2024B,Transitorio,"0,00","50,00","190,00","3,80",1010103,0.0,50.0,190.0,3.8
50,Meta,50325,Mapiripán,Cereales,Cereales,Arroz,Arroz secano mecanizado,2025,2025B,Transitorio,"0,00","50,00","238,00","4,76",1010103,0.0,50.0,238.0,4.76
50,Meta,50330,Mesetas,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023A,Transitorio,"0,00","25,00","450,00","18,00",1081001,0.0,25.0,450.0,18.0
50,Meta,50350,La Macarena,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,Transitorio,"0,00","30,00","60,00","2,00",1010404,0.0,30.0,60.0,2.0
50,Meta,50350,La Macarena,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023A,Transitorio,"0,00","30,00","60,00","2,00",1010404,0.0,30.0,60.0,2.0
50,Meta,50350,La Macarena,Cereales,Cereales,Maíz,Maíz blanco tradicional,2024,2024A,Transitorio,"0,00","31,00","62,00","2,00",1010404,0.0,31.0,62.0,2.0
50,Meta,50400,Lejanías,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022B,Transitorio,"0,00","46,00","312,80","6,80",1010103,0.0,46.0,312.8,6.8
50,Meta,50400,Lejanías,Cereales,Cereales,Arroz,Arroz secano mecanizado,2024,2024B,Transitorio,"0,00","35,00","227,50","6,50",1010103,0.0,35.0,227.5,6.5
50,Meta,50400,Lejanías,Cereales,Cereales,Arroz,Arroz secano mecanizado,2025,2025B,Transitorio,"0,00","141,00","916,50","6,50",1010103,0.0,141.0,916.5,6.5
50,Meta,50450,Puerto Concordia,Oleaginosas,Oleaginosas,Soya,Soya,2023,2023A,Transitorio,"0,00","100,00","80,00","0,80",1070600,0.0,100.0,80.0,0.8
50,Meta,50568,Puerto Gaitán,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023A,Transitorio,"0,00","40,00","800,00","20,00",1081001,0.0,40.0,800.0,20.0
50,Meta,50568,Puerto Gaitán,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024A,Transitorio,"0,00","50,00","1.000,00","20,00",1081001,0.0,50.0,1000.0,20.0
50,Meta,50573,Puerto López,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2022,2022A,Transitorio,"0,00","681,00","4.086,00","6,00",1010403,0.0,681.0,4086.0,6.0
50,Meta,50573,Puerto López,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,Transitorio,"0,00","6,00","24,00","4,00",1010404,0.0,6.0,24.0,4.0
50,Meta,50573,Puerto López,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023A,Transitorio,"0,00","5,00","20,00","4,00",1010404,0.0,5.0,20.0,4.0
50,Meta,50573,Puerto López,Cereales,Cereales,Maíz,Maíz blanco tradicional,2024,2024A,Transitorio,"0,00","5,00","15,00","3,00",1010404,0.0,5.0,15.0,3.0
50,Meta,50573,Puerto López,Cereales,Cereales,Maíz,Maíz blanco tradicional,2025,2025A,Transitorio,"0,00","5,00","15,00","3,00",1010404,0.0,5.0,15.0,3.0
50,Meta,50577,Puerto Lleras,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022B,Transitorio,"0,00","2.858,00","15.719,00","5,50",1010103,0.0,2858.0,15719.0,5.5
50,Meta,50590,Puerto Rico,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022B,Transitorio,"0,00","1.051,00","6.831,50","6,50",1010103,0.0,1051.0,6831.5,6.5
50,Meta,50590,Puerto Rico,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2022,2022B,Transitorio,"0,00","45,00","279,00","6,20",1010401,0.0,45.0,279.0,6.2
50,Meta,50590,Puerto Rico,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2025,2025B,Transitorio,"0,00","462,00","3.696,00","8,00",1010401,0.0,462.0,3696.0,8.0
50,Meta,50590,Puerto Rico,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"0,00","19,00","95,00","5,00",1010402,0.0,19.0,95.0,5.0
50,Meta,50590,Puerto Rico,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2022,2022B,Transitorio,"0,00","3,00","13,50","4,50",1010403,0.0,3.0,13.5,4.5
50,Meta,50606,Restrepo,Cereales,Cereales,Arroz,Arroz secano mecanizado,2025,2025B,Transitorio,"0,00","678,00","3.729,00","5,50",1010103,0.0,678.0,3729.0,5.5
50,Meta,50680,San Carlos de Guaroa,Oleaginosas,Oleaginosas,Soya,Soya,2022,2022A,Transitorio,"0,00","77,00","130,90","1,70",1070600,0.0,77.0,130.9,1.7
50,Meta,50680,San Carlos de Guaroa,Oleaginosas,Oleaginosas,Soya,Soya,2023,2023A,Transitorio,"0,00","60,00","102,00","1,70",1070600,0.0,60.0,102.0,1.7
50,Meta,50680,San Carlos de Guaroa,Oleaginosas,Oleaginosas,Soya,Soya,2025,2025A,Transitorio,"0,00","70,00","119,00","1,70",1070600,0.0,70.0,119.0,1.7
50,Meta,50683,San Juan de Arama,Cereales,Cereales,Arroz,Arroz riego,2022,2022B,Transitorio,"0,00","520,00","2.808,00","5,40",1010101,0.0,520.0,2808.0,5.4
