Código Dane departamento,Departamento,Código Dane municipio,Municipio,Grupo cultivo,Subgrupo,Cultivo,Desagregación cultivo,Año,Periodo,Ciclo del cultivo,Área sembrada,Área cosechada,Producción,Rendimiento,Código del cultivo,area_sembrada_num,area_cosechada_num,diferencia_ha,ratio_cosechada_sembrada
52,Nariño,52506,Ospina,Cereales,Cereales,Quinua,Quinua,2025,2025B,Transitorio,"0,00","10,00","22,00","2,20",1010600,0.0,10.0,10.0,inf
52,Nariño,52506,Ospina,Cereales,Cereales,Trigo,Trigo,2025,2025B,Transitorio,"0,00","5,00","15,00","3,00",1010800,0.0,5.0,5.0,inf
52,Nariño,52506,Ospina,Hortalizas,Hortalizas de raíz,Zanahoria,Zanahoria,2025,2025B,Transitorio,"2,00","4,00","60,00","15,00",1053000,2.0,4.0,2.0,2.0
52,Nariño,52520,Francisco Pizarro,Cereales,Cereales,Arroz,Arroz secano manual,2022,2022B,Transitorio,"0,00","2,00","2,00","1,00",1010102,0.0,2.0,2.0,inf
52,Nariño,52520,Francisco Pizarro,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,Cimarrón,Cimarrón,2025,2025B,Transitorio,"3,50","6,00","6,00","1,00",1020700,3.5,6.0,2.5,1.7142857142857142
52,Nariño,52520,Francisco Pizarro,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025A,Transitorio,"0,00","2,50","2,80","1,12",1010402,0.0,2.5,2.5,inf
52,Nariño,52520,Francisco Pizarro,Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2022,2022A,Transitorio,"2,00","2,50","11,25","4,50",1080400,2.0,2.5,0.5,1.25
52,Nariño,52520,Francisco Pizarro,Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2023,2023B,Transitorio,"0,00","2,00","10,00","5,00",1080400,0.0,2.0,2.0,inf
52,Nariño,52520,Francisco Pizarro,Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2025,2025B,Transitorio,"1,00","2,00","2,00","1,00",1080400,1.0,2.0,1.0,2.0
52,Nariño,52520,Francisco Pizarro,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","10,00","80,00","8,00",1081001,0.0,10.0,10.0,inf
52,Nariño,52520,Francisco Pizarro,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"3,00","7,00","56,00","8,00",1081001,3.0,7.0,4.0,2.3333333333333335
52,Nariño,52540,Policarpa,Leguminosas,Leguminosas,Frijol,Frijol,2024,2024A,Transitorio,"25,00","30,00","36,00","1,20",1060200,25.0,30.0,5.0,1.2
52,Nariño,52540,Policarpa,Leguminosas,Leguminosas,Frijol,Frijol,2025,2025A,Transitorio,"25,00","45,00","45,00","1,00",1060200,25.0,45.0,20.0,1.8
52,Nariño,52540,Policarpa,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"50,00","200,00","300,00","1,50",1010402,50.0,200.0,150.0,4.0
52,Nariño,52540,Policarpa,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"40,00","50,00","60,00","1,20",1010402,40.0,50.0,10.0,1.25
52,Nariño,52540,Policarpa,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"40,00","150,00","150,00","1,00",1010402,40.0,150.0,110.0,3.75
52,Nariño,52540,Policarpa,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"40,00","100,00","120,00","1,20",1010402,40.0,100.0,60.0,2.5
52,Nariño,52540,Policarpa,Leguminosas,Leguminosas,Maní,Maní,2025,2025A,Transitorio,"20,00","28,00","22,40","0,80",1060700,20.0,28.0,8.0,1.4
52,Nariño,52540,Policarpa,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023A,Transitorio,"30,00","40,00","240,00","6,00",1081001,30.0,40.0,10.0,1.3333333333333333
52,Nariño,52540,Policarpa,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"20,00","30,00","180,00","6,00",1081001,20.0,30.0,10.0,1.5
52,Nariño,52540,Policarpa,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"11,00","22,00","264,00","12,00",1081001,11.0,22.0,11.0,2.0
52,Nariño,52560,Potosí,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2022,2022B,Transitorio,"4,00","6,00","63,00","10,50",1080200,4.0,6.0,2.0,1.5
52,Nariño,52560,Potosí,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2023,2023B,Transitorio,"4,00","5,00","50,00","10,00",1080200,4.0,5.0,1.0,1.25
52,Nariño,52560,Potosí,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2025,2025A,Transitorio,"2,00","4,00","40,00","10,00",1080200,2.0,4.0,2.0,2.0
52,Nariño,52560,Potosí,Leguminosas,Leguminosas,Arveja,Arveja,2025,2025B,Transitorio,"950,00","1.240,00","2.028,04","1,64",1060100,950.0,1240.0,290.0,1.305263157894737
52,Nariño,52560,Potosí,Hortalizas,Hortalizas de tallo,Cebolla de rama,Cebolla de rama,2025,2025B,Transitorio,"900,00","1.380,00","31.740,00","23,00",1051200,900.0,1380.0,480.0,1.5333333333333334
52,Nariño,52560,Potosí,Leguminosas,Leguminosas,Frijol,Frijol,2025,2025A,Transitorio,"2,00","9,00","27,00","3,00",1060200,2.0,9.0,7.0,4.5
52,Nariño,52560,Potosí,Leguminosas,Leguminosas,Haba,Haba,2022,2022A,Transitorio,"25,00","38,00","252,32","6,64",1060500,25.0,38.0,13.0,1.52
52,Nariño,52560,Potosí,Leguminosas,Leguminosas,Haba,Haba,2024,2024A,Transitorio,"21,00","25,00","66,37","2,65",1060500,21.0,25.0,4.0,1.1904761904761905
52,Nariño,52560,Potosí,Leguminosas,Leguminosas,Haba,Haba,2024,2024B,Transitorio,"16,00","20,00","60,00","3,00",1060500,16.0,20.0,4.0,1.25
52,Nariño,52560,Potosí,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,Transitorio,"35,00","37,00","38,85","1,05",1010402,35.0,37.0,2.0,1.0571428571428572
52,Nariño,52560,Potosí,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"38,00","46,00","69,00","1,50",1010402,38.0,46.0,8.0,1.2105263157894737
52,Nariño,52560,Potosí,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"40,00","46,00","68,82","1,50",1010402,40.0,46.0,6.0,1.15
52,Nariño,52560,Potosí,Cereales,Cereales,Maíz,Maíz blanco tradicional,2024,2024B,Transitorio,"4,00","5,00","7,50","1,50",1010404,4.0,5.0,1.0,1.25
52,Nariño,52560,Potosí,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa criolla,2023,2023A,Transitorio,"650,00","720,00","8.640,00","12,00",1080702,650.0,720.0,70.0,1.1076923076923078
52,Nariño,52560,Potosí,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa criolla,2024,2024A,Transitorio,"530,00","900,00","12.600,00","14,00",1080702,530.0,900.0,370.0,1.6981132075471699
52,Nariño,52560,Potosí,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa criolla,2024,2024B,Transitorio,"280,00","530,00","9.540,00","18,00",1080702,280.0,530.0,250.0,1.8928571428571428
52,Nariño,52560,Potosí,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2022,2022A,Transitorio,"2.800,00","3.300,00","52.800,00","16,00",1080701,2800.0,3300.0,500.0,1.1785714285714286
52,Nariño,52560,Potosí,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2022,2022B,Transitorio,"2.760,00","2.800,00","72.800,00","26,00",1080701,2760.0,2800.0,40.0,1.0144927536231885
52,Nariño,52560,Potosí,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2023,2023B,Transitorio,"2.700,00","2.760,00","59.340,00","21,50",1080701,2700.0,2760.0,60.0,1.0222222222222221
52,Nariño,52560,Potosí,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2024,2024B,Transitorio,"2.400,00","2.840,00","62.480,00","22,00",1080701,2400.0,2840.0,440.0,1.1833333333333333
52,Nariño,52560,Potosí,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2025,2025A,Transitorio,"2.300,00","2.350,00","63.450,00","27,00",1080701,2300.0,2350.0,50.0,1.0217391304347827
52,Nariño,52560,Potosí,Raíces y tubérculos,Raíces y tubérculos,Ulluco,Ulluco,2022,2022A,Transitorio,"35,00","36,00","432,00","12,00",1080900,35.0,36.0,1.0,1.0285714285714285
52,Nariño,52560,Potosí,Raíces y tubérculos,Raíces y tubérculos,Ulluco,Ulluco,2022,2022B,Transitorio,"30,00","35,00","283,50","8,10",1080900,30.0,35.0,5.0,1.1666666666666667
52,Nariño,52560,Potosí,Raíces y tubérculos,Raíces y tubérculos,Ulluco,Ulluco,2023,2023B,Transitorio,"30,00","35,00","420,00","12,00",1080900,30.0,35.0,5.0,1.1666666666666667
52,Nariño,52560,Potosí,Raíces y tubérculos,Raíces y tubérculos,Ulluco,Ulluco,2024,2024A,Transitorio,"26,50","30,00","360,00","12,00",1080900,26.5,30.0,3.5,1.1320754716981132
52,Nariño,52560,Potosí,Raíces y tubérculos,Raíces y tubérculos,Ulluco,Ulluco,2024,2024B,Transitorio,"15,00","26,00","312,00","12,00",1080900,15.0,26.0,11.0,1.7333333333333334
52,Nariño,52560,Potosí,Raíces y tubérculos,Raíces y tubérculos,Ulluco,Ulluco,2025,2025A,Transitorio,"10,00","15,00","180,00","12,00",1080900,10.0,15.0,5.0,1.5
52,Nariño,52565,Providencia,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2022,2022B,Transitorio,"0,00","3,00","27,00","9,00",1080200,0.0,3.0,3.0,inf
52,Nariño,52565,Providencia,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2023,2023B,Transitorio,"0,00","3,00","30,00","10,00",1080200,0.0,3.0,3.0,inf
52,Nariño,52565,Providencia,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2024,2024B,Transitorio,"0,00","2,00","25,60","12,80",1080200,0.0,2.0,2.0,inf
52,Nariño,52565,Providencia,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2025,2025B,Transitorio,"1,00","2,00","26,00","13,00",1080200,1.0,2.0,1.0,2.0
52,Nariño,52565,Providencia,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa criolla,2024,2024B,Transitorio,"0,00","23,00","414,00","18,00",1080702,0.0,23.0,23.0,inf
52,Nariño,52565,Providencia,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa criolla,2025,2025B,Transitorio,"15,00","23,00","414,00","18,00",1080702,15.0,23.0,8.0,1.5333333333333334
52,Nariño,52565,Providencia,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2023,2023B,Transitorio,"15,00","100,00","1.500,00","15,00",1080701,15.0,100.0,85.0,6.666666666666667
52,Nariño,52565,Providencia,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2024,2024B,Transitorio,"40,00","100,00","2.000,00","20,00",1080701,40.0,100.0,60.0,2.5
52,Nariño,52565,Providencia,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2025,2025B,Transitorio,"35,00","75,00","1.650,00","22,00",1080701,35.0,75.0,40.0,2.142857142857143
52,Nariño,52565,Providencia,Raíces y tubérculos,Raíces y tubérculos,Ulluco,Ulluco,2022,2022B,Transitorio,"0,00","10,00","220,00","22,00",1080900,0.0,10.0,10.0,inf
52,Nariño,52565,Providencia,Raíces y tubérculos,Raíces y tubérculos,Ulluco,Ulluco,2023,2023B,Transitorio,"0,00","10,00","180,00","18,00",1080900,0.0,10.0,10.0,inf
52,Nariño,52565,Providencia,Raíces y tubérculos,Raíces y tubérculos,Ulluco,Ulluco,2024,2024B,Transitorio,"0,00","10,00","130,00","13,00",1080900,0.0,10.0,10.0,inf
52,Nariño,52565,Providencia,Raíces y tubérculos,Raíces y tubérculos,Ulluco,Ulluco,2025,2025B,Transitorio,"4,00","7,00","91,00","13,00",1080900,4.0,7.0,3.0,1.75
52,Nariño,52565,Providencia,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","2,00","30,00","15,00",1081001,0.0,2.0,2.0,inf
52,Nariño,52565,Providencia,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","2,00","30,00","15,00",1081001,0.0,2.0,2.0,inf
52,Nariño,52573,Puerres,Leguminosas,Leguminosas,Haba,Haba,2022,2022B,Transitorio,"0,00","3,00","1,33","0,44",1060500,0.0,3.0,3.0,inf
52,Nariño,52573,Puerres,Leguminosas,Leguminosas,Haba,Haba,2023,2023B,Transitorio,"0,00","3,00","3,98","1,33",1060500,0.0,3.0,3.0,inf
52,Nariño,52573,Puerres,Leguminosas,Leguminosas,Haba,Haba,2025,2025B,Transitorio,"0,00","2,50","3,32","1,33",1060500,0.0,2.5,2.5,inf
52,Nariño,52573,Puerres,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","3,00","1,59","0,53",1010402,0.0,3.0,3.0,inf
52,Nariño,52573,Puerres,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","3,50","1,86","0,53",1010402,0.0,3.5,3.5,inf
52,Nariño,52573,Puerres,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","3,50","1,86","0,53",1010402,0.0,3.5,3.5,inf
52,Nariño,52573,Puerres,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"0,00","3,80","2,44","0,64",1010402,0.0,3.8,3.8,inf
52,Nariño,52573,Puerres,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,Transitorio,"0,00","1,50","0,80","0,53",1010404,0.0,1.5,1.5,inf
52,Nariño,52573,Puerres,Cereales,Cereales,Maíz,Maíz blanco tradicional,2024,2024B,Transitorio,"2,00","2,05","1,09","0,53",1010404,2.0,2.05,0.04999999999999982,1.025
52,Nariño,52573,Puerres,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2022,2022A,Transitorio,"150,00","180,00","3.420,00","19,00",1080701,150.0,180.0,30.0,1.2
52,Nariño,52573,Puerres,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2024,2024B,Transitorio,"170,00","194,00","3.492,00","18,00",1080701,170.0,194.0,24.0,1.1411764705882352
52,Nariño,52573,Puerres,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2025,2025B,Transitorio,"150,00","180,00","3.060,00","17,00",1080701,150.0,180.0,30.0,1.2
52,Nariño,52585,Pupiales,Leguminosas,Leguminosas,Arveja,Arveja,2023,2023A,Transitorio,"290,00","310,00","651,87","2,10",1060100,290.0,310.0,20.0,1.0689655172413792
52,Nariño,52585,Pupiales,Leguminosas,Leguminosas,Arveja,Arveja,2025,2025A,Transitorio,"305,00","306,00","643,46","2,10",1060100,305.0,306.0,1.0,1.0032786885245901
52,Nariño,52585,Pupiales,Hortalizas,Hortalizas de flor,Brócoli,Brócoli,2025,2025B,Transitorio,"9,00","14,00","140,00","10,00",1050900,9.0,14.0,5.0,1.5555555555555556
52,Nariño,52585,Pupiales,Leguminosas,Leguminosas,Haba,Haba,2023,2023A,Transitorio,"10,00","12,00","15,93","1,33",1060500,10.0,12.0,2.0,1.2
52,Nariño,52585,Pupiales,Leguminosas,Leguminosas,Haba,Haba,2023,2023B,Transitorio,"9,00","10,00","19,91","1,99",1060500,9.0,10.0,1.0,1.1111111111111112
52,Nariño,52585,Pupiales,Leguminosas,Leguminosas,Haba,Haba,2025,2025A,Transitorio,"9,00","9,60","19,12","1,99",1060500,9.0,9.6,0.5999999999999996,1.0666666666666667
52,Nariño,52585,Pupiales,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,Transitorio,"8,00","10,00","14,80","1,48",1010404,8.0,10.0,2.0,1.25
52,Nariño,52585,Pupiales,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023B,Transitorio,"10,00","11,00","10,77","0,98",1010404,10.0,11.0,1.0,1.1
52,Nariño,52585,Pupiales,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa criolla,2023,2023A,Transitorio,"70,00","137,00","2.603,00","19,00",1080702,70.0,137.0,67.0,1.957142857142857
52,Nariño,52585,Pupiales,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2022,2022B,Transitorio,"1.500,00","2.050,00","55.350,00","27,00",1080701,1500.0,2050.0,550.0,1.3666666666666667
52,Nariño,52585,Pupiales,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2023,2023B,Transitorio,"1.800,00","2.000,00","50.000,00","25,00",1080701,1800.0,2000.0,200.0,1.1111111111111112
52,Nariño,52585,Pupiales,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2025,2025B,Transitorio,"1.800,00","1.880,00","45.120,00","24,00",1080701,1800.0,1880.0,80.0,1.0444444444444445
52,Nariño,52585,Pupiales,Hortalizas,Hortalizas de hoja,Repollo,Repollo,2025,2025B,Transitorio,"7,00","10,00","160,00","16,00",1052800,7.0,10.0,3.0,1.4285714285714286
52,Nariño,52585,Pupiales,Hortalizas,Hortalizas de raíz,Zanahoria,Zanahoria,2025,2025B,Transitorio,"13,00","26,00","572,00","22,00",1053000,13.0,26.0,13.0,2.0
52,Nariño,52612,Ricaurte,Leguminosas,Leguminosas,Frijol,Frijol,2025,2025A,Transitorio,"30,00","35,00","77,00","2,20",1060200,30.0,35.0,5.0,1.1666666666666667
52,Nariño,52612,Ricaurte,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","60,00","72,00","1,20",1010402,0.0,60.0,60.0,inf
52,Nariño,52612,Ricaurte,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","60,00","60,00","1,00",1010402,0.0,60.0,60.0,inf
52,Nariño,52612,Ricaurte,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"0,00","50,00","50,00","1,00",1010402,0.0,50.0,50.0,inf
52,Nariño,52612,Ricaurte,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","15,00","75,00","5,00",1081001,0.0,15.0,15.0,inf
52,Nariño,52612,Ricaurte,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"20,00","25,00","250,00","10,00",1081001,20.0,25.0,5.0,1.25
52,Nariño,52621,Roberto Payán,Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2022,2022A,Transitorio,"12,00","13,00","175,50","13,50",1080400,12.0,13.0,1.0,1.0833333333333333
52,Nariño,52621,Roberto Payán,Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2023,2023A,Transitorio,"12,00","13,00","175,50","13,50",1080400,12.0,13.0,1.0,1.0833333333333333
52,Nariño,52621,Roberto Payán,Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2024,2024A,Transitorio,"12,00","13,00","175,50","13,50",1080400,12.0,13.0,1.0,1.0833333333333333
52,Nariño,52621,Roberto Payán,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023A,Transitorio,"20,00","24,00","240,00","10,00",1081001,20.0,24.0,4.0,1.2
52,Nariño,52621,Roberto Payán,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024A,Transitorio,"15,00","24,00","240,00","10,00",1081001,15.0,24.0,9.0,1.6
52,Nariño,52621,Roberto Payán,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025A,Transitorio,"15,00","20,00","200,00","10,00",1081001,15.0,20.0,5.0,1.3333333333333333
52,Nariño,52678,Samaniego,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2022,2022B,Transitorio,"7,90","8,20","106,60","13,00",1080200,7.9,8.2,0.29999999999999893,1.0379746835443036
52,Nariño,52678,Samaniego,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2023,2023A,Transitorio,"7,00","7,90","94,80","12,00",1080200,7.0,7.9,0.9000000000000004,1.1285714285714286
52,Nariño,52678,Samaniego,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2023,2023B,Transitorio,"6,00","7,00","91,00","13,00",1080200,6.0,7.0,1.0,1.1666666666666667
52,Nariño,52678,Samaniego,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2024,2024B,Transitorio,"2,00","8,00","80,00","10,00",1080200,2.0,8.0,6.0,4.0
52,Nariño,52678,Samaniego,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2025,2025B,Transitorio,"2,00","12,00","144,00","12,00",1080200,2.0,12.0,10.0,6.0
52,Nariño,52678,Samaniego,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022A,Transitorio,"26,30","35,00","42,00","1,20",1060200,26.3,35.0,8.7,1.3307984790874525
52,Nariño,52678,Samaniego,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023A,Transitorio,"28,00","30,00","33,00","1,10",1060200,28.0,30.0,2.0,1.0714285714285714
52,Nariño,52678,Samaniego,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023B,Transitorio,"25,00","28,00","30,80","1,10",1060200,25.0,28.0,3.0,1.12
52,Nariño,52678,Samaniego,Leguminosas,Leguminosas,Frijol,Frijol,2024,2024B,Transitorio,"10,00","25,00","25,00","1,00",1060200,10.0,25.0,15.0,2.5
52,Nariño,52678,Samaniego,Leguminosas,Leguminosas,Frijol,Frijol,2025,2025B,Transitorio,"12,00","20,00","13,29","0,66",1060200,12.0,20.0,8.0,1.6666666666666667
52,Nariño,52678,Samaniego,Cereales,Cereales,Maíz,Maíz blanco tradicional,2024,2024B,Transitorio,"0,00","10,00","12,00","1,20",1010404,0.0,10.0,10.0,inf
52,Nariño,52678,Samaniego,Cereales,Cereales,Maíz,Maíz blanco tradicional,2025,2025B,Transitorio,"0,00","6,00","6,60","1,10",1010404,0.0,6.0,6.0,inf
52,Nariño,52678,Samaniego,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2024,2024A,Transitorio,"25,00","30,00","390,00","13,00",1080701,25.0,30.0,5.0,1.2
52,Nariño,52678,Samaniego,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2024,2024B,Transitorio,"20,00","25,00","350,00","14,00",1080701,20.0,25.0,5.0,1.25
52,Nariño,52678,Samaniego,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2025,2025A,Transitorio,"10,00","20,00","300,00","15,00",1080701,10.0,20.0,10.0,2.0
52,Nariño,52678,Samaniego,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"8,50","12,00","216,00","18,00",1081001,8.5,12.0,3.5,1.411764705882353
52,Nariño,52678,Samaniego,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"9,50","10,00","160,00","16,00",1081001,9.5,10.0,0.5,1.0526315789473684
52,Nariño,52683,Sandoná,Leguminosas,Leguminosas,Frijol,Frijol,2025,2025A,Transitorio,"45,00","49,50","138,46","2,80",1060200,45.0,49.5,4.5,1.1
52,Nariño,52683,Sandoná,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"10,00","24,00","24,00","1,00",1010402,10.0,24.0,14.0,2.4
52,Nariño,52683,Sandoná,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"10,00","20,00","20,00","1,00",1010402,10.0,20.0,10.0,2.0
52,Nariño,52683,Sandoná,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"10,00","20,00","20,00","1,00",1010402,10.0,20.0,10.0,2.0
