metrica,valor_original,cantidad
Producción,"11.508,20",1
Producción,"11.513,28",1
Producción,"11.518,09",1
Producción,"11.523,60",1
Producción,"11.525,00",1
Producción,"11.525,02",1
Producción,"11.535,00",1
Producción,"11.544,00",1
Producción,"11.554,78",1
Producción,"11.555,38",1
Producción,"11.568,70",1
Producción,"11.571,00",1
Producción,"11.573,00",1
Producción,"11.592,00",1
Producción,"11.615,00",1
Producción,"11.625,00",1
Producción,"11.627,00",1
Producción,"11.633,60",1
Producción,"11.644,87",1
Producción,"11.649,50",1
Producción,"11.659,95",1
Producción,"11.661,00",1
Producción,"11.664,00",1
Producción,"11.670,00",1
Producción,"11.689,14",1
Producción,"11.701,03",1
Producción,"11.706,20",1
Producción,"11.708,40",1
Producción,"11.720,00",1
Producción,"11.725,00",1
Producción,"11.730,50",1
Producción,"11.744,00",1
Producción,"11.745,00",1
Producción,"11.746,80",1
Producción,"11.750,00",1
Producción,"11.764,00",1
Producción,"11.766,00",1
Producción,"11.768,30",1
Producción,"11.769,00",1
Producción,"11.770,00",1
Producción,"11.771,50",1
Producción,"11.775,00",1
Producción,"11.781,00",1
Producción,"11.790,00",1
Producción,"11.792,00",1
Producción,"11.799,00",1
Producción,"11.802,00",1
Producción,"11.823,50",1
Producción,"11.835,00",1
Producción,"11.857,00",1
Producción,"11.858,00",1
Producción,"11.872,00",1
Producción,"11.874,00",1
Producción,"11.875,00",1
Producción,"11.875,92",1
Producción,"11.888,50",1
Producción,"11.907,20",1
Producción,"11.915,40",1
Producción,"11.920,00",1
Producción,"11.925,00",1
Producción,"11.928,00",1
Producción,"11.932,09",1
Producción,"11.933,35",1
Producción,"11.942,40",1
Producción,"11.950,00",1
Producción,"11.950,08",1
Producción,"11.952,00",1
Producción,"11.953,60",1
Producción,"11.962,90",1
Producción,"11.966,50",1
Producción,"11.968,33",1
Producción,"11.973,00",1
Producción,"11.973,75",1
Producción,"11.975,96",1
Producción,"11.986,63",1
Producción,"11.994,00",1
Producción,"11.994,70",1
Producción,"11.995,20",1
Producción,"11.995,92",1
Producción,"11.999,00",1
Producción,"110.600,00",1
Producción,"111.840,00",1
Producción,"112.000,00",1
Producción,"112.860,00",1
Producción,"114.195,00",1
Producción,"114.250,00",1
Producción,"114.400,00",1
Producción,"115.300,00",1
Producción,"115.500,00",1
Producción,"115.640,00",1
Producción,"115.990,00",1
Producción,"116.000,00",1
Producción,"116.500,00",1
Producción,"117.000,00",1
Producción,"117.406,00",1
Producción,"117.600,00",1
Producción,"117.650,00",1
Producción,"117.700,00",1
Producción,"118.020,00",1
Producción,"118.490,00",1
Producción,"118.690,00",1
Producción,"118.950,00",1
Producción,"118.980,00",1
Producción,"119.700,00",1
Producción,"119.912,50",1
Producción,"119.960,00",1
Producción,"12.007,68",1
Producción,"12.008,00",1
Producción,"12.023,96",1
Producción,"12.024,00",1
Producción,"12.024,60",1
Producción,"12.029,12",1
Producción,"12.038,40",1
Producción,"12.042,00",1
Producción,"12.048,75",1
Producción,"12.054,00",1
Producción,"12.067,00",1
Producción,"12.096,00",1
Producción,"12.102,00",1
Producción,"12.110,00",1
Producción,"12.114,00",1
Producción,"12.126,00",1
Producción,"12.127,70",1
Producción,"12.130,00",1
Producción,"12.140,00",1
Producción,"12.150,00",1
Producción,"12.154,00",1
Producción,"12.156,00",1
Producción,"12.165,00",1
Producción,"12.177,00",1
Producción,"12.198,00",1
Producción,"12.199,68",1
Producción,"12.201,00",1
Producción,"12.204,00",1
Producción,"12.215,96",1
Producción,"12.216,00",1
Producción,"12.226,50",1
Producción,"12.243,51",1
Producción,"12.257,00",1
Producción,"12.260,00",1
Producción,"12.275,00",1
Producción,"12.279,68",1
Producción,"12.282,00",1
Producción,"12.282,95",1
Producción,"12.285,00",1
Producción,"12.287,00",1
Producción,"12.287,04",1
Producción,"12.309,00",1
Producción,"12.309,44",1
Producción,"12.312,00",1
Producción,"12.320,00",1
Producción,"12.325,00",1
Producción,"12.337,60",1
Producción,"12.342,00",1
Producción,"12.348,00",1
Producción,"12.350,00",1
Producción,"12.355,92",1
Producción,"12.363,50",1
Producción,"12.364,80",1
Producción,"12.389,00",1
Producción,"12.393,72",1
Producción,"12.408,00",1
Producción,"12.411,00",1
Producción,"12.414,00",1
Producción,"12.426,00",1
Producción,"12.435,00",1
Producción,"12.449,60",1
Producción,"12.456,00",1
Producción,"12.461,57",1
Producción,"12.465,00",1
Producción,"12.471,00",1
Producción,"12.474,56",1
Producción,"12.495,00",1
Producción,"12.501,00",1
Producción,"12.505,00",1
Producción,"12.520,00",1
Producción,"12.525,00",1
Producción,"12.538,39",1
Producción,"12.540,36",1
Producción,"12.566,80",1
Producción,"12.568,92",1
Producción,"12.584,00",1
Producción,"12.588,00",1
Producción,"12.604,14",1
Producción,"12.622,50",1
Producción,"12.625,90",1
Producción,"12.635,00",1
Producción,"12.645,00",1
Producción,"12.647,50",1
Producción,"12.650,00",1
Producción,"12.675,00",1
Producción,"12.680,80",1
Producción,"12.683,00",1
Producción,"12.686,52",1
Producción,"12.692,50",1
Producción,"12.693,50",1
Producción,"12.701,50",1
Producción,"12.705,00",1
Producción,"12.710,00",1
Producción,"12.716,00",1
Producción,"12.726,00",1
Producción,"12.727,00",1
Producción,"12.747,66",1
Producción,"12.751,26",1
Producción,"12.765,60",1
Producción,"12.792,00",1
Producción,"12.803,00",1
Producción,"12.822,00",1
Producción,"12.832,00",1
Producción,"12.835,00",1
Producción,"12.847,50",1
Producción,"12.857,60",1
Producción,"12.864,00",1
Producción,"12.870,00",1
Producción,"12.885,00",1
Producción,"12.894,00",1
Producción,"12.896,00",1
Producción,"12.899,00",1
Producción,"12.915,00",1
Producción,"12.924,82",1
Producción,"12.925,00",1
Producción,"12.927,57",1
Producción,"12.936,00",1
Producción,"12.937,50",1
Producción,"12.939,92",1
Producción,"12.946,50",1
Producción,"12.974,00",1
Producción,"12.975,00",1
Producción,"12.985,00",1
Producción,"12.986,75",1
Producción,"12.990,00",1
Producción,"120.000,00",1
Producción,"120.285,00",1
Producción,"120.780,00",1
Producción,"121.325,00",1
Producción,"121.455,00",1
Producción,"121.500,00",1
Producción,"122.200,00",1
Producción,"122.500,00",1
Producción,"122.730,00",1
Producción,"122.892,00",1
Producción,"123.120,00",1
Producción,"123.250,00",1
Producción,"125.675,00",1
Producción,"125.772,40",1
Producción,"125.790,00",1
Producción,"126.000,00",1
Producción,"126.420,00",1
Producción,"127.020,00",1
Producción,"127.050,00",1
Producción,"127.260,00",1
Producción,"127.957,50",1
Producción,"128.250,00",1
Producción,"128.359,50",1
Producción,"128.690,00",1
Producción,"129.500,00",1
Producción,"129.600,00",1
Producción,"129.960,00",1
Producción,"13.006,72",1
Producción,"13.012,50",1
Producción,"13.012,54",1
Producción,"13.021,00",1
Producción,"13.040,00",1
Producción,"13.059,06",1
Producción,"13.060,30",1
Producción,"13.070,40",1
Producción,"13.077,12",1
Producción,"13.083,00",1
Producción,"13.100,00",1
Producción,"13.109,73",1
Producción,"13.110,00",1
Producción,"13.125,00",1
Producción,"13.140,80",1
Producción,"13.176,00",1
Producción,"13.188,50",1
Producción,"13.208,87",1
Producción,"13.212,00",1
Producción,"13.213,20",1
Producción,"13.215,00",1
Producción,"13.215,28",1
Producción,"13.224,00",1
Producción,"13.248,00",1
Producción,"13.250,00",1
Producción,"13.255,00",1
Producción,"13.256,70",1
Producción,"13.257,66",1
Producción,"13.266,00",1
Producción,"13.276,50",1
Producción,"13.281,00",1
Producción,"13.300,70",1
Producción,"13.310,00",1
Producción,"13.320,00",1
Producción,"13.325,00",1
Producción,"13.335,00",1
Producción,"13.340,90",1
Producción,"13.342,50",1
Producción,"13.344,00",1
Producción,"13.358,40",1
Producción,"13.361,84",1
Producción,"13.380,00",1
Producción,"13.382,60",1
Producción,"13.386,00",1
Producción,"13.392,00",1
Producción,"13.414,30",1
Producción,"13.430,00",1
Producción,"13.432,00",1
Producción,"13.443,24",1
Producción,"13.470,00",1
Producción,"13.475,00",1
Producción,"13.486,00",1
Producción,"13.496,00",1
Producción,"13.504,00",1
Producción,"13.505,83",1
Producción,"13.525,60",1
Producción,"13.525,93",1
Producción,"13.552,00",1
Producción,"13.560,00",1
Producción,"13.570,00",1
Producción,"13.585,00",1
Producción,"13.594,44",1
Producción,"13.605,00",1
Producción,"13.607,00",1
Producción,"13.622,00",1
Producción,"13.667,70",1
Producción,"13.685,00",1
Producción,"13.688,20",1
Producción,"13.696,00",1
Producción,"13.700,00",1
Producción,"13.706,04",1
Producción,"13.719,68",1
Producción,"13.722,78",1
Producción,"13.725,00",1
Producción,"13.730,40",1
Producción,"13.748,62",1
Producción,"13.751,97",1
Producción,"13.760,00",1
Producción,"13.770,00",1
Producción,"13.780,00",1
Producción,"13.782,00",1
Producción,"13.808,00",1
Producción,"13.809,00",1
Producción,"13.821,00",1
Producción,"13.835,63",1
Producción,"13.859,00",1
Producción,"13.859,56",1
Producción,"13.875,00",1
Producción,"13.907,25",1
Producción,"13.936,00",1
Producción,"13.938,73",1
Producción,"13.950,00",1
Producción,"13.965,00",1
Producción,"13.968,00",1
Producción,"13.974,00",1
Producción,"13.987,00",1
Producción,"13.990,00",1
Producción,"130.247,83",1
Producción,"130.410,00",1
Producción,"130.728,00",1
Producción,"131.489,05",1
Producción,"132.570,00",1
Producción,"135.000,00",1
Producción,"135.104,00",1
Producción,"135.772,00",1
Producción,"136.200,00",1
Producción,"136.280,00",1
Producción,"136.360,00",1
Producción,"137.139,20",1
Producción,"137.250,00",1
Producción,"137.614,82",1
Producción,"137.677,00",1
Producción,"137.760,00",1
Producción,"138.226,00",1
Producción,"139.800,00",1
Producción,"139.860,00",1
Producción,"14.014,00",1
Producción,"14.045,00",1
Producción,"14.088,00",1
Producción,"14.100,00",1
Producción,"14.112,00",1
Producción,"14.125,00",1
Producción,"14.130,00",1
Producción,"14.140,00",1
Producción,"14.144,00",1
Producción,"14.151,00",1
Producción,"14.156,59",1
Producción,"14.157,00",1
Producción,"14.170,00",1
Producción,"14.172,30",1
Producción,"14.193,85",1
Producción,"14.203,00",1
Producción,"14.209,00",1
Producción,"14.224,00",1
Producción,"14.238,00",1
Producción,"14.244,00",1
Producción,"14.320,00",1
Producción,"14.325,00",1
Producción,"14.341,81",1
Producción,"14.343,00",1
Producción,"14.344,80",1
Producción,"14.359,20",1
Producción,"14.378,00",1
Producción,"14.394,56",1
Producción,"14.413,00",1
Producción,"14.418,00",1
Producción,"14.430,00",1
Producción,"14.448,00",1
Producción,"14.450,00",1
Producción,"14.458,50",1
Producción,"14.458,62",1
Producción,"14.461,20",1
Producción,"14.464,00",1
Producción,"14.467,78",1
Producción,"14.471,50",1
Producción,"14.473,68",1
Producción,"14.474,00",1
Producción,"14.476,80",1
Producción,"14.486,90",1
Producción,"14.490,00",1
Producción,"14.525,28",1
Producción,"14.552,00",1
Producción,"14.558,30",1
Producción,"14.588,81",1
Producción,"14.620,00",1
Producción,"14.656,94",1
Producción,"14.686,54",1
Producción,"14.687,80",1
Producción,"14.712,00",1
Producción,"14.732,00",1
Producción,"14.739,00",1
Producción,"14.740,00",1
Producción,"14.759,08",1
Producción,"14.762,14",1
Producción,"14.769,65",1
Producción,"14.782,00",1
Producción,"14.790,00",1
Producción,"14.820,00",1
Producción,"14.827,20",1
Producción,"14.828,80",1
Producción,"14.835,00",1
Producción,"14.835,16",1
Producción,"14.848,00",1
Producción,"14.859,00",1
Producción,"14.868,80",1
Producción,"14.869,50",1
Producción,"14.900,00",1
Producción,"14.921,00",1
Producción,"14.940,95",1
Producción,"14.947,20",1
Producción,"14.950,00",1
Producción,"14.958,00",1
Producción,"14.963,02",1
Producción,"14.985,00",1
Producción,"141.240,00",1
Producción,"142.120,00",1
Producción,"142.560,00",1
Producción,"142.604,00",1
Producción,"143.000,00",1
Producción,"143.200,00",1
Producción,"143.460,00",1
Producción,"143.610,00",1
Producción,"143.640,00",1
Producción,"143.960,00",1
Producción,"144.300,00",1
Producción,"144.416,00",1
Producción,"145.300,00",1
Producción,"145.395,00",1
Producción,"145.548,90",1
Producción,"145.637,44",1
Producción,"145.652,00",1
Producción,"145.880,00",1
Producción,"146.655,60",1
Producción,"147.400,00",1
Producción,"148.275,00",1
Producción,"148.440,00",1
Producción,"148.500,00",1
Producción,"148.504,00",1
Producción,"148.675,00",1
Producción,"148.875,00",1
Producción,"149.060,26",1
Producción,"149.424,00",1
Producción,"149.616,00",1
Producción,"15.012,00",1
Producción,"15.028,00",1
Producción,"15.060,00",1
Producción,"15.079,68",1
Producción,"15.080,00",1
Producción,"15.097,50",1
Producción,"15.125,00",1
Producción,"15.140,00",1
Producción,"15.145,00",1
Producción,"15.164,00",1
Producción,"15.166,55",1
Producción,"15.167,00",1
Producción,"15.168,00",1
Producción,"15.169,00",1
Producción,"15.174,00",1
Producción,"15.180,00",1
Producción,"15.187,50",1
Producción,"15.190,00",1
Producción,"15.197,00",1
Producción,"15.201,00",1
Producción,"15.216,00",1
Producción,"15.225,00",1
Producción,"15.240,00",1
Producción,"15.248,00",1
Producción,"15.270,00",1
Producción,"15.284,00",1
Producción,"15.288,00",1
Producción,"15.290,00",1
Producción,"15.301,51",1
Producción,"15.320,00",1
Producción,"15.340,00",1
Producción,"15.356,25",1
Producción,"15.360,00",1
Producción,"15.375,00",1
Producción,"15.378,00",1
Producción,"15.386,79",1
Producción,"15.388,00",1
Producción,"15.390,00",1
Producción,"15.400,26",1
Producción,"15.429,00",1
Producción,"15.450,00",1
Producción,"15.451,16",1
Producción,"15.490,00",1
Producción,"15.491,70",1
Producción,"15.494,76",1
Producción,"15.503,00",1
Producción,"15.521,00",1
Producción,"15.529,50",1
Producción,"15.548,00",1
Producción,"15.551,60",1
Producción,"15.561,76",1
Producción,"15.570,00",1
Producción,"15.577,81",1
Producción,"15.616,00",1
Producción,"15.627,20",1
Producción,"15.637,00",1
Producción,"15.648,00",1
Producción,"15.658,03",1
Producción,"15.665,11",1
Producción,"15.674,16",1
Producción,"15.678,00",1
Producción,"15.692,40",1
Producción,"15.700,00",1
Producción,"15.719,00",1
Producción,"15.720,00",1
Producción,"15.720,60",1
Producción,"15.723,00",1
Producción,"15.768,00",1
Producción,"15.770,00",1
Producción,"15.790,00",1
Producción,"15.792,00",1
Producción,"15.793,32",1
Producción,"15.793,40",1
Producción,"15.802,50",1
Producción,"15.803,00",1
Producción,"15.806,00",1
Producción,"15.819,50",1
Producción,"15.834,00",1
Producción,"15.844,00",1
Producción,"15.847,00",1
Producción,"15.850,00",1
Producción,"15.860,00",1
Producción,"15.875,00",1
Producción,"15.878,20",1
Producción,"15.883,00",1
Producción,"15.900,00",1
Producción,"15.910,90",1
Producción,"15.911,40",1
Producción,"15.912,00",1
Producción,"15.916,00",1
Producción,"15.950,00",1
Producción,"15.958,10",1
Producción,"15.975,00",1
Producción,"15.998,00",1
Producción,"150.528,00",1
Producción,"151.300,00",1
Producción,"151.646,00",1
Producción,"152.640,00",1
Producción,"153.626,00",1
Producción,"155.775,90",1
Producción,"157.050,00",1
Producción,"157.500,00",1
Producción,"157.520,00",1
Producción,"158.400,00",1
Producción,"158.950,00",1
Producción,"159.400,00",1
Producción,"159.600,00",1
Producción,"16.005,00",1
Producción,"16.032,00",1
Producción,"16.052,20",1
Producción,"16.056,00",1
Producción,"16.058,00",1
Producción,"16.060,00",1
Producción,"16.080,00",1
Producción,"16.084,50",1
Producción,"16.109,90",1
Producción,"16.122,10",1
Producción,"16.148,00",1
Producción,"16.148,30",1
Producción,"16.150,00",1
Producción,"16.177,50",1
Producción,"16.178,32",1
Producción,"16.188,00",1
Producción,"16.192,00",1
Producción,"16.192,30",1
Producción,"16.224,00",1
Producción,"16.243,68",1
Producción,"16.286,00",1
Producción,"16.286,40",1
Producción,"16.305,80",1
Producción,"16.306,50",1
Producción,"16.308,00",1
Producción,"16.315,00",1
Producción,"16.332,00",1
Producción,"16.339,20",1
Producción,"16.372,30",1
Producción,"16.380,00",1
Producción,"16.392,00",1
Producción,"16.400,80",1
Producción,"16.408,00",1
Producción,"16.416,00",1
Producción,"16.422,00",1
Producción,"16.425,00",1
Producción,"16.440,00",1
Producción,"16.441,00",1
Producción,"16.482,00",1
Producción,"16.485,90",1
Producción,"16.489,00",1
Producción,"16.511,19",1
Producción,"16.512,00",1
Producción,"16.521,94",1
Producción,"16.545,00",1
Producción,"16.565,40",1
Producción,"16.620,00",1
Producción,"16.622,20",1
Producción,"16.626,00",1
Producción,"16.629,70",1
Producción,"16.632,00",1
Producción,"16.634,00",1
Producción,"16.639,93",1
Producción,"16.661,97",1
Producción,"16.672,50",1
Producción,"16.680,00",1
Producción,"16.692,30",1
Producción,"16.696,00",1
Producción,"16.701,00",1
Producción,"16.710,00",1
Producción,"16.727,70",1
Producción,"16.753,80",1
Producción,"16.791,90",1
Producción,"16.807,52",1
Producción,"16.832,00",1
Producción,"16.848,00",1
Producción,"16.848,60",1
Producción,"16.853,00",1
Producción,"16.869,60",1
Producción,"16.878,78",1
Producción,"16.880,00",1
Producción,"16.880,50",1
Producción,"16.912,50",1
Producción,"16.919,50",1
Producción,"16.933,00",1
Producción,"16.965,00",1
Producción,"16.968,00",1
Producción,"16.970,59",1
Producción,"160.000,00",1
Producción,"160.080,00",1
Producción,"160.480,00",1
Producción,"161.280,00",1
Producción,"162.800,00",1
Producción,"164.080,00",1
Producción,"164.145,00",1
Producción,"164.268,00",1
Producción,"165.200,00",1
Producción,"167.700,00",1
Producción,"168.495,93",1
Producción,"17.010,00",1
Producción,"17.045,00",1
Producción,"17.056,20",1
Producción,"17.105,20",1
Producción,"17.131,00",1
Producción,"17.160,00",1
