Código Dane municipio,Municipio,Código del cultivo,Cultivo,Año,Periodo,Ciclo del cultivo,Área sembrada,Área cosechada,Producción,Rendimiento,metrica_cero
5665,San Pedro de Urabá,1080601,Ñame,2023,2023B,Transitorio,"0,00","40,00","800,00","20,00",area_sembrada_num
5665,San Pedro de Urabá,1081002,Yuca,2024,2024A,Transitorio,"0,00","10,00","150,00","15,00",area_sembrada_num
5665,San Pedro de Urabá,1081002,Yuca,2025,2025A,Transitorio,"0,00","8,00","120,00","15,00",area_sembrada_num
5667,San Rafael,1010102,Arroz,2022,2022B,Transitorio,"0,00","4,00","6,00","1,50",area_sembrada_num
5667,San Rafael,1010102,Arroz,2023,2023B,Transitorio,"0,00","2,00","2,86","1,43",area_sembrada_num
5667,San Rafael,1010102,Arroz,2024,2024B,Transitorio,"0,00","0,50","0,60","1,20",area_sembrada_num
5667,San Rafael,1010402,Maíz,2023,2023A,Transitorio,"0,00","25,00","57,50","2,30",area_sembrada_num
5667,San Rafael,1010402,Maíz,2024,2024A,Transitorio,"0,00","12,50","28,75","2,30",area_sembrada_num
5667,San Rafael,1010402,Maíz,2025,2025A,Transitorio,"0,00","8,00","18,40","2,30",area_sembrada_num
5667,San Rafael,1052700,Remolacha,2023,2023A,Transitorio,"0,00","1,00","8,00","8,00",area_sembrada_num
5667,San Rafael,1052800,Repollo,2023,2023A,Transitorio,"0,00","1,00","9,00","9,00",area_sembrada_num
5667,San Rafael,1052901,Tomate,2023,2023A,Transitorio,"0,00","1,00","19,00","19,00",area_sembrada_num
5667,San Rafael,1053000,Zanahoria,2023,2023A,Transitorio,"0,00","1,00","9,00","9,00",area_sembrada_num
5686,Santa Rosa de Osos,1010404,Maíz,2022,2022A,Transitorio,"0,00","3,00","6,71","2,24",area_sembrada_num
5697,El Santuario,1052500,Pimentón,2025,2025B,Transitorio,"0,00","4,00","40,00","10,00",area_sembrada_num
5789,Támesis,1060200,Frijol,2022,2022B,Transitorio,"0,00","25,00","20,00","0,80",area_sembrada_num
5789,Támesis,1010402,Maíz,2022,2022B,Transitorio,"0,00","9,00","9,00","1,00",area_sembrada_num
5789,Támesis,1052902,Tomate,2022,2022B,Transitorio,"0,00","2,00","140,00","70,00",area_sembrada_num
5792,Tarso,1060200,Frijol,2023,2023B,Transitorio,"0,00","3,00","2,70","0,90",area_sembrada_num
5792,Tarso,1060200,Frijol,2025,2025B,Transitorio,"0,00","5,00","8,00","1,60",area_sembrada_num
5792,Tarso,1010402,Maíz,2023,2023B,Transitorio,"0,00","3,00","3,60","1,20",area_sembrada_num
5792,Tarso,1010402,Maíz,2025,2025B,Transitorio,"0,00","6,00","10,80","1,80",area_sembrada_num
5792,Tarso,1081001,Yuca,2022,2022B,Transitorio,"0,00","5,00","50,00","10,00",area_sembrada_num
5809,Titiribí,1081001,Yuca,2022,2022B,Transitorio,"0,00","7,00","77,00","11,00",area_sembrada_num
5809,Titiribí,1081001,Yuca,2023,2023B,Transitorio,"0,00","7,00","77,00","11,00",area_sembrada_num
5809,Titiribí,1081001,Yuca,2024,2024B,Transitorio,"0,00","5,00","55,00","11,00",area_sembrada_num
5809,Titiribí,1081001,Yuca,2025,2025B,Transitorio,"0,00","0,25","2,75","11,00",area_sembrada_num
5819,Toledo,1060200,Frijol,2025,2025B,Transitorio,"0,00","20,00","20,00","1,00",area_sembrada_num
5819,Toledo,1010401,Maíz,2022,2022B,Transitorio,"0,00","10,00","20,00","2,00",area_sembrada_num
5819,Toledo,1010401,Maíz,2025,2025B,Transitorio,"0,00","6,00","24,00","4,00",area_sembrada_num
5819,Toledo,1010402,Maíz,2022,2022B,Transitorio,"0,00","2,50","2,25","0,90",area_sembrada_num
5819,Toledo,1052902,Tomate,2022,2022B,Transitorio,"0,00","1,26","88,20","70,00",area_sembrada_num
5837,Turbo,1010404,Maíz,2023,2023A,Transitorio,"0,00","740,00","1.110,00","1,50",area_sembrada_num
5837,Turbo,1080699,Ñame,2022,2022B,Transitorio,"0,00","60,00","480,00","8,00",area_sembrada_num
5837,Turbo,1080699,Ñame,2023,2023B,Transitorio,"0,00","45,00","360,00","8,00",area_sembrada_num
5837,Turbo,1081001,Yuca,2022,2022B,Transitorio,"0,00","250,00","2.500,00","10,00",area_sembrada_num
5837,Turbo,1081001,Yuca,2023,2023B,Transitorio,"0,00","260,00","2.600,00","10,00",area_sembrada_num
5842,Uramita,1030100,Algodón,2022,2022A,Transitorio,"0,00","110,00","275,00","2,50",area_sembrada_num
5842,Uramita,1030100,Algodón,2023,2023A,Transitorio,"0,00","80,00","200,00","2,50",area_sembrada_num
5842,Uramita,1030100,Algodón,2024,2024A,Transitorio,"0,00","2,00","5,00","2,50",area_sembrada_num
5854,Valdivia,1060200,Frijol,2022,2022A,Transitorio,"0,00","17,50","17,50","1,00",area_sembrada_num
5854,Valdivia,1060200,Frijol,2023,2023A,Transitorio,"0,00","19,00","19,00","1,00",area_sembrada_num
5854,Valdivia,1081001,Yuca,2022,2022B,Transitorio,"0,00","94,00","1.128,00","12,00",area_sembrada_num
5854,Valdivia,1081001,Yuca,2023,2023B,Transitorio,"0,00","96,00","960,00","10,00",area_sembrada_num
5861,Venecia,1010402,Maíz,2022,2022B,Transitorio,"0,00","5,60","5,04","0,90",area_sembrada_num
5861,Venecia,1081001,Yuca,2022,2022B,Transitorio,"0,00","5,00","22,50","4,50",area_sembrada_num
5861,Venecia,1081001,Yuca,2023,2023B,Transitorio,"0,00","6,00","27,00","4,50",area_sembrada_num
5861,Venecia,1081001,Yuca,2024,2024B,Transitorio,"0,00","7,50","33,75","4,50",area_sembrada_num
5861,Venecia,1081001,Yuca,2025,2025B,Transitorio,"0,00","8,00","36,00","4,50",area_sembrada_num
5873,Vigía del Fuerte,1010102,Arroz,2025,2025B,Transitorio,"0,00","650,00","975,00","1,50",area_sembrada_num
5873,Vigía del Fuerte,1010402,Maíz,2025,2025B,Transitorio,"0,00","60,00","60,00","1,00",area_sembrada_num
5873,Vigía del Fuerte,1010404,Maíz,2024,2024A,Transitorio,"0,00","4,00","5,60","1,40",area_sembrada_num
5873,Vigía del Fuerte,1080400,"Malanga, achín, yota, papa china, bore",2022,2022B,Transitorio,"0,00","58,00","290,00","5,00",area_sembrada_num
5873,Vigía del Fuerte,1080400,"Malanga, achín, yota, papa china, bore",2023,2023B,Transitorio,"0,00","64,00","320,00","5,00",area_sembrada_num
5873,Vigía del Fuerte,1080400,"Malanga, achín, yota, papa china, bore",2024,2024B,Transitorio,"0,00","1,50","7,50","5,00",area_sembrada_num
5873,Vigía del Fuerte,1080699,Ñame,2022,2022B,Transitorio,"0,00","50,00","250,00","5,00",area_sembrada_num
5873,Vigía del Fuerte,1080699,Ñame,2023,2023B,Transitorio,"0,00","51,00","255,00","5,00",area_sembrada_num
5873,Vigía del Fuerte,1080699,Ñame,2024,2024B,Transitorio,"0,00","1,50","7,50","5,00",area_sembrada_num
5873,Vigía del Fuerte,1081001,Yuca,2022,2022B,Transitorio,"0,00","72,00","576,00","8,00",area_sembrada_num
5873,Vigía del Fuerte,1081001,Yuca,2023,2023B,Transitorio,"0,00","79,00","632,00","8,00",area_sembrada_num
5873,Vigía del Fuerte,1081001,Yuca,2024,2024B,Transitorio,"0,00","55,00","330,00","6,00",area_sembrada_num
5873,Vigía del Fuerte,1081001,Yuca,2025,2025B,Transitorio,"0,00","35,00","70,00","2,00",area_sembrada_num
5890,Yolombó,1051200,Cebolla de rama,2025,2025A,Transitorio,"0,00","1,00","14,00","14,00",area_sembrada_num
5890,Yolombó,1052300,Pepino Cohombro,2022,2022B,Transitorio,"0,00","3,00","60,00","20,00",area_sembrada_num
5893,Yondó,1080699,Ñame,2023,2023B,Transitorio,"0,00","1,00","10,00","10,00",area_sembrada_num
5893,Yondó,1080699,Ñame,2025,2025A,Transitorio,"0,00","1,00","10,00","10,00",area_sembrada_num
8141,Candelaria,1050200,Ahuyama,2023,2023B,Transitorio,"0,00","10,00","110,00","11,00",area_sembrada_num
8141,Candelaria,1050700,Batata,2023,2023B,Transitorio,"0,00","3,00","6,00","2,00",area_sembrada_num
8141,Candelaria,1060200,Frijol,2023,2023B,Transitorio,"0,00","1,00","1,50","1,50",area_sembrada_num
8141,Candelaria,1052000,Melón,2024,2024A,Transitorio,"0,00","15,00","60,00","4,00",area_sembrada_num
8141,Candelaria,1052000,Melón,2025,2025A,Transitorio,"0,00","6,00","24,00","4,00",area_sembrada_num
8141,Candelaria,1080699,Ñame,2022,2022B,Transitorio,"0,00","0,30","1,50","5,00",area_sembrada_num
8141,Candelaria,1081001,Yuca,2022,2022B,Transitorio,"0,00","50,00","250,00","5,00",area_sembrada_num
8141,Candelaria,1081001,Yuca,2023,2023B,Transitorio,"0,00","20,00","80,00","4,00",area_sembrada_num
8141,Candelaria,1081001,Yuca,2024,2024B,Transitorio,"0,00","80,00","320,00","4,00",area_sembrada_num
8141,Candelaria,1081001,Yuca,2025,2025B,Transitorio,"0,00","100,00","400,00","4,00",area_sembrada_num
8141,Candelaria,1081002,Yuca,2022,2022B,Transitorio,"0,00","7,50","90,00","12,00",area_sembrada_num
8296,Galapa,1050300,Ají,2022,2022B,Transitorio,"0,00","5,00","40,00","8,00",area_sembrada_num
8296,Galapa,1050300,Ají,2023,2023B,Transitorio,"0,00","4,50","36,00","8,00",area_sembrada_num
8296,Galapa,1050300,Ají,2024,2024B,Transitorio,"0,00","5,90","47,20","8,00",area_sembrada_num
8296,Galapa,1050300,Ají,2025,2025B,Transitorio,"0,00","7,00","49,00","7,00",area_sembrada_num
8296,Galapa,1010700,Sorgo,2022,2022A,Transitorio,"0,00","82,00","164,00","2,00",area_sembrada_num
8296,Galapa,1010700,Sorgo,2023,2023A,Transitorio,"0,00","36,00","72,00","2,00",area_sembrada_num
8296,Galapa,1081001,Yuca,2022,2022A,Transitorio,"0,00","83,00","996,00","12,00",area_sembrada_num
8296,Galapa,1081001,Yuca,2023,2023A,Transitorio,"0,00","40,50","486,00","12,00",area_sembrada_num
8296,Galapa,1081001,Yuca,2024,2024A,Transitorio,"0,00","41,00","492,00","12,00",area_sembrada_num
8421,Luruaco,1050300,Ají,2022,2022B,Transitorio,"0,00","22,00","330,00","15,00",area_sembrada_num
8421,Luruaco,1050300,Ají,2023,2023B,Transitorio,"0,00","27,00","405,00","15,00",area_sembrada_num
8421,Luruaco,1050300,Ají,2024,2024B,Transitorio,"0,00","24,00","288,00","12,00",area_sembrada_num
8421,Luruaco,1050300,Ají,2025,2025B,Transitorio,"0,00","8,00","108,00","13,50",area_sembrada_num
8421,Luruaco,1089900,Otras raíces y tubérculos,2024,2024A,Transitorio,"0,00","4,50","54,00","12,00",area_sembrada_num
8436,Manatí,1050300,Ají,2023,2023B,Transitorio,"0,00","2,00","10,00","5,00",area_sembrada_num
8436,Manatí,1050300,Ají,2024,2024B,Transitorio,"0,00","2,00","10,00","5,00",area_sembrada_num
8436,Manatí,1050300,Ají,2025,2025B,Transitorio,"0,00","2,00","10,00","5,00",area_sembrada_num
8520,Palmar de Varela,1060900,Guandul,2023,2023B,Transitorio,"0,00","60,00","108,00","1,80",area_sembrada_num
8520,Palmar de Varela,1060900,Guandul,2024,2024B,Transitorio,"0,00","35,00","44,06","1,26",area_sembrada_num
8520,Palmar de Varela,1081002,Yuca,2022,2022B,Transitorio,"0,00","35,00","525,00","15,00",area_sembrada_num
8520,Palmar de Varela,1081002,Yuca,2023,2023A,Transitorio,"0,00","15,00","225,00","15,00",area_sembrada_num
8549,Piojó,1010404,Maíz,2023,2023A,Transitorio,"0,00","20,00","24,00","1,20",area_sembrada_num
8549,Piojó,1010500,Millo,2022,2022A,Transitorio,"0,00","115,00","345,00","3,00",area_sembrada_num
8549,Piojó,1080602,Ñame,2022,2022B,Transitorio,"0,00","10,00","40,00","4,00",area_sembrada_num
8549,Piojó,1080602,Ñame,2023,2023B,Transitorio,"0,00","9,00","36,00","4,00",area_sembrada_num
8549,Piojó,1081001,Yuca,2022,2022B,Transitorio,"0,00","60,00","540,00","9,00",area_sembrada_num
8549,Piojó,1081001,Yuca,2023,2023B,Transitorio,"0,00","79,00","711,00","9,00",area_sembrada_num
8558,Polonuevo,1050300,Ají,2024,2024B,Transitorio,"0,00","41,00","820,00","20,00",area_sembrada_num
8558,Polonuevo,1050300,Ají,2025,2025B,Transitorio,"0,00","34,00","680,00","20,00",area_sembrada_num
8558,Polonuevo,1081001,Yuca,2025,2025B,Transitorio,"0,00","145,00","1.160,00","8,00",area_sembrada_num
8560,Ponedera,1081001,Yuca,2024,2024B,Transitorio,"0,00","350,00","2.975,00","8,50",area_sembrada_num
8560,Ponedera,1081001,Yuca,2025,2025B,Transitorio,"0,00","370,00","3.330,00","9,00",area_sembrada_num
8606,Repelón,1050300,Ají,2022,2022B,Transitorio,"0,00","8,00","16,00","2,00",area_sembrada_num
8606,Repelón,1060900,Guandul,2022,2022A,Transitorio,"0,00","16,00","12,80","0,80",area_sembrada_num
8606,Repelón,1010403,Maíz,2022,2022A,Transitorio,"0,00","48,00","96,00","2,00",area_sembrada_num
8606,Repelón,1010403,Maíz,2023,2023A,Transitorio,"0,00","48,00","96,00","2,00",area_sembrada_num
8606,Repelón,1010404,Maíz,2022,2022A,Transitorio,"0,00","120,00","108,00","0,90",area_sembrada_num
8606,Repelón,1010404,Maíz,2023,2023A,Transitorio,"0,00","120,00","120,00","1,00",area_sembrada_num
8606,Repelón,1080699,Ñame,2023,2023B,Transitorio,"0,00","415,00","4.980,00","12,00",area_sembrada_num
8606,Repelón,1080601,Ñame,2024,2024B,Transitorio,"0,00","300,00","4.500,00","15,00",area_sembrada_num
8606,Repelón,1080601,Ñame,2025,2025B,Transitorio,"0,00","120,00","1.800,00","15,00",area_sembrada_num
8606,Repelón,1080602,Ñame,2024,2024B,Transitorio,"0,00","68,00","1.156,00","17,00",area_sembrada_num
8606,Repelón,1080602,Ñame,2025,2025B,Transitorio,"0,00","45,00","765,00","17,00",area_sembrada_num
8606,Repelón,1010700,Sorgo,2022,2022A,Transitorio,"0,00","58,00","58,00","1,00",area_sembrada_num
8606,Repelón,1010700,Sorgo,2023,2023A,Transitorio,"0,00","58,00","58,00","1,00",area_sembrada_num
8606,Repelón,1052901,Tomate,2022,2022A,Transitorio,"0,00","31,00","713,00","23,00",area_sembrada_num
8606,Repelón,1052901,Tomate,2023,2023A,Transitorio,"0,00","31,00","713,00","23,00",area_sembrada_num
8606,Repelón,1081001,Yuca,2022,2022B,Transitorio,"0,00","200,00","2.000,00","10,00",area_sembrada_num
8606,Repelón,1081001,Yuca,2023,2023B,Transitorio,"0,00","780,00","9.360,00","12,00",area_sembrada_num
8606,Repelón,1081001,Yuca,2024,2024B,Transitorio,"0,00","1.200,00","14.400,00","12,00",area_sembrada_num
8638,Sabanalarga,1050300,Ají,2022,2022B,Transitorio,"0,00","3,00","30,00","10,00",area_sembrada_num
8638,Sabanalarga,1050300,Ají,2023,2023B,Transitorio,"0,00","6,00","60,00","10,00",area_sembrada_num
8638,Sabanalarga,1010700,Sorgo,2022,2022B,Transitorio,"0,00","20,00","60,00","3,00",area_sembrada_num
8758,Soledad,1060900,Guandul,2022,2022B,Transitorio,"0,00","12,00","12,00","1,00",area_sembrada_num
8758,Soledad,1081001,Yuca,2023,2023B,Transitorio,"0,00","25,00","200,00","8,00",area_sembrada_num
8770,Suan,1050200,Ahuyama,2025,2025B,Transitorio,"0,00","25,00","150,00","6,00",area_sembrada_num
8770,Suan,1010101,Arroz,2022,2022A,Transitorio,"0,00","8,00","48,00","6,00",area_sembrada_num
8832,Tubará,1010700,Sorgo,2022,2022B,Transitorio,"0,00","40,00","60,00","1,50",area_sembrada_num
8832,Tubará,1081001,Yuca,2023,2023B,Transitorio,"0,00","302,00","1.751,60","5,80",area_sembrada_num
8849,Usiacurí,1070100,Ajonjolí,2024,2024B,Transitorio,"0,00","40,00","40,00","1,00",area_sembrada_num
8849,Usiacurí,1070100,Ajonjolí,2025,2025B,Transitorio,"0,00","50,00","50,00","1,00",area_sembrada_num
8849,Usiacurí,1060200,Frijol,2025,2025B,Transitorio,"0,00","150,00","314,69","2,10",area_sembrada_num
8849,Usiacurí,1060900,Guandul,2022,2022B,Transitorio,"0,00","200,00","629,37","3,15",area_sembrada_num
8849,Usiacurí,1060900,Guandul,2025,2025B,Transitorio,"0,00","200,00","360,00","1,80",area_sembrada_num
8849,Usiacurí,1010402,Maíz,2023,2023B,Transitorio,"0,00","100,00","180,00","1,80",area_sembrada_num
8849,Usiacurí,1010500,Millo,2024,2024B,Transitorio,"0,00","200,00","300,00","1,50",area_sembrada_num
8849,Usiacurí,1010500,Millo,2025,2025B,Transitorio,"0,00","100,00","50,00","0,50",area_sembrada_num
8849,Usiacurí,1081001,Yuca,2025,2025B,Transitorio,"0,00","200,00","2.400,00","12,00",area_sembrada_num
13001,Cartagena de Indias,1050300,Ají,2024,2024A,Transitorio,"0,00","1,00","2,00","2,00",area_sembrada_num
13001,Cartagena de Indias,1010102,Arroz,2025,2025A,Transitorio,"0,00","50,00","125,00","2,50",area_sembrada_num
13001,Cartagena de Indias,1010103,Arroz,2023,2023A,Transitorio,"0,00","140,00","560,00","4,00",area_sembrada_num
13001,Cartagena de Indias,1010103,Arroz,2024,2024A,Transitorio,"0,00","200,00","700,00","3,50",area_sembrada_num
13001,Cartagena de Indias,1010103,Arroz,2025,2025A,Transitorio,"0,00","300,00","1.125,00","3,75",area_sembrada_num
13001,Cartagena de Indias,1050700,Batata,2025,2025B,Transitorio,"0,00","2,00","12,00","6,00",area_sembrada_num
13001,Cartagena de Indias,1080699,Ñame,2025,2025B,Transitorio,"0,00","25,00","375,00","15,00",area_sembrada_num
13001,Cartagena de Indias,1052500,Pimentón,2024,2024B,Transitorio,"0,00","1,00","15,00","15,00",area_sembrada_num
13001,Cartagena de Indias,1010700,Sorgo,2022,2022B,Transitorio,"0,00","15,00","22,50","1,50",area_sembrada_num
13001,Cartagena de Indias,1010700,Sorgo,2023,2023B,Transitorio,"0,00","10,00","10,00","1,00",area_sembrada_num
13001,Cartagena de Indias,1010700,Sorgo,2024,2024B,Transitorio,"0,00","8,00","8,00","1,00",area_sembrada_num
13001,Cartagena de Indias,1010700,Sorgo,2025,2025B,Transitorio,"0,00","12,00","12,00","1,00",area_sembrada_num
13001,Cartagena de Indias,1081001,Yuca,2022,2022B,Transitorio,"0,00","600,00","5.400,00","9,00",area_sembrada_num
13001,Cartagena de Indias,1081001,Yuca,2023,2023B,Transitorio,"0,00","450,00","9.000,00","20,00",area_sembrada_num
13001,Cartagena de Indias,1081001,Yuca,2024,2024B,Transitorio,"0,00","350,00","7.000,00","20,00",area_sembrada_num
13001,Cartagena de Indias,1081001,Yuca,2025,2025B,Transitorio,"0,00","550,00","3.850,00","7,00",area_sembrada_num
13042,Arenal,1081001,Yuca,2022,2022B,Transitorio,"0,00","180,00","1.080,00","6,00",area_sembrada_num
13062,Arroyohondo,1080699,Ñame,2022,2022B,Transitorio,"0,00","68,00","340,00","5,00",area_sembrada_num
13062,Arroyohondo,1080699,Ñame,2023,2023B,Transitorio,"0,00","70,00","350,00","5,00",area_sembrada_num
13062,Arroyohondo,1080699,Ñame,2025,2025B,Transitorio,"0,00","60,00","240,00","4,00",area_sembrada_num
13062,Arroyohondo,1081001,Yuca,2022,2022B,Transitorio,"0,00","275,00","2.200,00","8,00",area_sembrada_num
13062,Arroyohondo,1081001,Yuca,2023,2023B,Transitorio,"0,00","230,00","1.840,00","8,00",area_sembrada_num
13074,Barranco de Loba,1081001,Yuca,2022,2022B,Transitorio,"0,00","305,00","6.100,00","20,00",area_sembrada_num
13074,Barranco de Loba,1081001,Yuca,2023,2023B,Transitorio,"0,00","315,00","5.670,00","18,00",area_sembrada_num
13188,Cicuco,1050200,Ahuyama,2024,2024A,Transitorio,"0,00","5,00","14,00","2,80",area_sembrada_num
13188,Cicuco,1059900,Otras hortalizas,2023,2023B,Transitorio,"0,00","5,00","8,00","1,60",area_sembrada_num
13212,Córdoba,1050200,Ahuyama,2022,2022B,Transitorio,"0,00","40,00","400,00","10,00",area_sembrada_num
13212,Córdoba,1081001,Yuca,2022,2022B,Transitorio,"0,00","550,00","5.500,00","10,00",area_sembrada_num
13212,Córdoba,1081001,Yuca,2023,2023B,Transitorio,"0,00","400,00","2.000,00","5,00",area_sembrada_num
13222,Clemencia,1050300,Ají,2022,2022A,Transitorio,"0,00","2,50","10,00","4,00",area_sembrada_num
13222,Clemencia,1010500,Millo,2022,2022A,Transitorio,"0,00","100,00","150,00","1,50",area_sembrada_num
13222,Clemencia,1080699,Ñame,2022,2022B,Transitorio,"0,00","40,00","400,00","10,00",area_sembrada_num
13222,Clemencia,1080602,Ñame,2022,2022B,Transitorio,"0,00","50,00","500,00","10,00",area_sembrada_num
13244,El Carmen de Bolívar,1050300,Ají,2022,2022B,Transitorio,"0,00","58,00","87,00","1,50",area_sembrada_num
13244,El Carmen de Bolívar,1070100,Ajonjolí,2022,2022A,Transitorio,"0,00","20,00","20,00","1,00",area_sembrada_num
13244,El Carmen de Bolívar,1070100,Ajonjolí,2023,2023A,Transitorio,"0,00","20,00","20,00","1,00",area_sembrada_num
13244,El Carmen de Bolívar,1070100,Ajonjolí,2024,2024A,Transitorio,"0,00","120,00","120,00","1,00",area_sembrada_num
13244,El Carmen de Bolívar,1050800,Berenjena,2022,2022B,Transitorio,"0,00","7,00","84,00","12,00",area_sembrada_num
13244,El Carmen de Bolívar,1080601,Ñame,2022,2022B,Transitorio,"0,00","1.140,00","10.260,00","9,00",area_sembrada_num
13244,El Carmen de Bolívar,1080601,Ñame,2025,2025B,Transitorio,"0,00","2.850,00","25.650,00","9,00",area_sembrada_num
13244,El Carmen de Bolívar,1080602,Ñame,2022,2022B,Transitorio,"0,00","600,00","6.600,00","11,00",area_sembrada_num
13244,El Carmen de Bolívar,1080602,Ñame,2023,2023B,Transitorio,"0,00","760,00","8.360,00","11,00",area_sembrada_num
13244,El Carmen de Bolívar,1080602,Ñame,2025,2025B,Transitorio,"0,00","2.000,00","22.000,00","11,00",area_sembrada_num
13244,El Carmen de Bolívar,1030700,Tabaco,2022,2022B,Transitorio,"0,00","130,00","130,00","1,00",area_sembrada_num
13244,El Carmen de Bolívar,1030700,Tabaco,2023,2023B,Transitorio,"0,00","150,00","150,00","1,00",area_sembrada_num
13248,El Guamo,1060200,Frijol,2022,2022B,Transitorio,"0,00","1,50","1,50","1,00",area_sembrada_num
13268,El Peñón,1050200,Ahuyama,2023,2023B,Transitorio,"0,00","13,00","130,00","10,00",area_sembrada_num
13268,El Peñón,1050200,Ahuyama,2024,2024B,Transitorio,"0,00","9,00","90,00","10,00",area_sembrada_num
13268,El Peñón,1050200,Ahuyama,2025,2025B,Transitorio,"0,00","6,00","60,00","10,00",area_sembrada_num
13268,El Peñón,1010102,Arroz,2023,2023B,Transitorio,"0,00","6,00","18,00","3,00",area_sembrada_num
13430,Magangué,1050200,Ahuyama,2025,2025B,Transitorio,"0,00","620,00","7.440,00","12,00",area_sembrada_num
13430,Magangué,1081002,Yuca,2023,2023B,Transitorio,"0,00","8,00","88,00","11,00",area_sembrada_num
13433,Mahates,1060200,Frijol,2025,2025A,Transitorio,"0,00","20,00","34,97","1,75",area_sembrada_num
