Código Dane municipio,Municipio,Código del cultivo,Cultivo,Año,Periodo,Ciclo del cultivo,Área sembrada,Área cosechada,Producción,Rendimiento
5134,Campamento,1060200,Frijol,2022,2022A,Transitorio,"3,00","6,00","7,20","1,20"
5134,Campamento,1060200,Frijol,2023,2023A,Transitorio,"2,00","3,00","4,50","1,50"
5134,Campamento,1060200,Frijol,2024,2024B,Transitorio,"2,00","36,00","54,00","1,50"
5134,Campamento,1060200,Frijol,2025,2025B,Transitorio,"2,00","3,00","3,15","1,05"
5134,Campamento,1010402,Maíz,2023,2023A,Transitorio,"2,00","3,00","3,60","1,20"
5138,Cañasgordas,1060200,Frijol,2022,2022A,Transitorio,"50,00","80,00","112,00","1,40"
5138,Cañasgordas,1060200,Frijol,2023,2023A,Transitorio,"30,00","90,00","126,00","1,40"
5138,Cañasgordas,1060200,Frijol,2023,2023B,Transitorio,"20,00","25,00","35,00","1,40"
5138,Cañasgordas,1060200,Frijol,2024,2024B,Transitorio,"20,00","35,00","49,00","1,40"
5138,Cañasgordas,1060200,Frijol,2025,2025A,Transitorio,"30,00","45,00","44,06","0,98"
5138,Cañasgordas,1010402,Maíz,2022,2022A,Transitorio,"90,00","114,00","159,60","1,40"
5138,Cañasgordas,1010402,Maíz,2023,2023A,Transitorio,"80,00","114,00","159,60","1,40"
5138,Cañasgordas,1010402,Maíz,2023,2023B,Transitorio,"50,00","80,00","112,00","1,40"
5138,Cañasgordas,1010402,Maíz,2024,2024B,Transitorio,"45,00","105,00","147,00","1,40"
5138,Cañasgordas,1010402,Maíz,2025,2025B,Transitorio,"33,00","90,00","126,00","1,40"
5142,Caracolí,1060200,Frijol,2022,2022B,Transitorio,"1,50","5,50","4,40","0,80"
5142,Caracolí,1060200,Frijol,2023,2023B,Transitorio,"1,50","5,00","4,00","0,80"
5142,Caracolí,1060200,Frijol,2024,2024B,Transitorio,"1,50","4,80","3,69","0,77"
5142,Caracolí,1010402,Maíz,2022,2022B,Transitorio,"1,20","7,00","21,00","3,00"
5142,Caracolí,1010402,Maíz,2023,2023B,Transitorio,"1,00","7,00","6,30","0,90"
5142,Caracolí,1010402,Maíz,2024,2024B,Transitorio,"1,00","8,00","7,20","0,90"
5142,Caracolí,1010404,Maíz,2022,2022B,Transitorio,"2,00","3,00","7,50","2,50"
5142,Caracolí,1010404,Maíz,2023,2023B,Transitorio,"2,00","3,00","2,70","0,90"
5142,Caracolí,1010404,Maíz,2024,2024B,Transitorio,"2,00","3,00","2,70","0,90"
5142,Caracolí,1081001,Yuca,2022,2022B,Transitorio,"0,00","9,00","54,00","6,00"
5142,Caracolí,1081001,Yuca,2023,2023B,Transitorio,"0,00","9,00","56,70","6,30"
5142,Caracolí,1081001,Yuca,2024,2024B,Transitorio,"0,00","9,00","56,70","6,30"
5142,Caracolí,1081001,Yuca,2025,2025B,Transitorio,"0,00","5,00","31,50","6,30"
5145,Caramanta,1060200,Frijol,2022,2022A,Transitorio,"12,00","25,00","40,00","1,60"
5145,Caramanta,1060200,Frijol,2022,2022B,Transitorio,"8,00","10,00","16,00","1,60"
5145,Caramanta,1060200,Frijol,2023,2023B,Transitorio,"9,00","13,80","22,08","1,60"
5145,Caramanta,1060200,Frijol,2024,2024B,Transitorio,"9,00","13,50","20,77","1,54"
5145,Caramanta,1060200,Frijol,2025,2025B,Transitorio,"5,00","14,50","31,90","2,20"
5145,Caramanta,1010402,Maíz,2022,2022A,Transitorio,"10,00","12,00","13,42","1,12"
5145,Caramanta,1010402,Maíz,2023,2023B,Transitorio,"10,00","11,50","12,86","1,12"
5145,Caramanta,1010402,Maíz,2025,2025A,Transitorio,"8,00","9,00","10,07","1,12"
5145,Caramanta,1010404,Maíz,2022,2022A,Transitorio,"8,00","16,50","18,46","1,12"
5145,Caramanta,1010404,Maíz,2023,2023A,Transitorio,"8,00","8,50","9,51","1,12"
5145,Caramanta,1010404,Maíz,2025,2025A,Transitorio,"7,50","8,50","9,51","1,12"
5145,Caramanta,1052901,Tomate,2023,2023A,Transitorio,"5,00","6,50","97,50","15,00"
5145,Caramanta,1052901,Tomate,2024,2024A,Transitorio,"5,00","7,00","105,00","15,00"
5145,Caramanta,1052901,Tomate,2025,2025A,Transitorio,"5,00","7,00","105,00","15,00"
5145,Caramanta,1052901,Tomate,2025,2025B,Transitorio,"2,00","4,50","67,50","15,00"
5145,Caramanta,1081001,Yuca,2022,2022B,Transitorio,"0,00","5,00","50,00","10,00"
5145,Caramanta,1081001,Yuca,2023,2023B,Transitorio,"0,00","5,80","58,00","10,00"
5145,Caramanta,1081001,Yuca,2024,2024B,Transitorio,"0,00","6,00","60,00","10,00"
5145,Caramanta,1081001,Yuca,2025,2025B,Transitorio,"0,00","4,00","40,00","10,00"
5147,Carepa,1010102,Arroz,2022,2022B,Transitorio,"20,00","33,50","159,46","4,76"
5147,Carepa,1010402,Maíz,2022,2022B,Transitorio,"110,00","112,50","112,50","1,00"
5147,Carepa,1010402,Maíz,2023,2023B,Transitorio,"105,00","119,00","119,00","1,00"
5147,Carepa,1010402,Maíz,2024,2024B,Transitorio,"105,00","135,00","135,00","1,00"
5147,Carepa,1010402,Maíz,2025,2025B,Transitorio,"105,00","153,00","153,00","1,00"
5147,Carepa,1010404,Maíz,2022,2022B,Transitorio,"95,00","96,50","96,50","1,00"
5147,Carepa,1010404,Maíz,2023,2023B,Transitorio,"45,00","51,00","51,00","1,00"
5147,Carepa,1010404,Maíz,2024,2024B,Transitorio,"45,00","55,00","55,00","1,00"
5147,Carepa,1010404,Maíz,2025,2025B,Transitorio,"50,00","59,00","59,00","1,00"
5147,Carepa,1081001,Yuca,2022,2022B,Transitorio,"15,00","25,00","175,00","7,00"
5147,Carepa,1081001,Yuca,2023,2023B,Transitorio,"0,00","25,00","250,00","10,00"
5147,Carepa,1081001,Yuca,2024,2024B,Transitorio,"0,00","25,00","250,00","10,00"
5147,Carepa,1081001,Yuca,2025,2025B,Transitorio,"0,00","40,00","400,00","10,00"
5148,El Carmen de Viboral,1080200,Arracacha,2022,2022A,Transitorio,"15,00","26,00","390,00","15,00"
5148,El Carmen de Viboral,1080200,Arracacha,2022,2022B,Transitorio,"15,00","25,00","375,00","15,00"
5148,El Carmen de Viboral,1080200,Arracacha,2023,2023A,Transitorio,"0,00","15,00","135,00","9,00"
5148,El Carmen de Viboral,1080200,Arracacha,2023,2023B,Transitorio,"0,00","15,00","135,00","9,00"
5148,El Carmen de Viboral,1060200,Frijol,2022,2022A,Transitorio,"500,00","550,00","715,00","1,30"
5148,El Carmen de Viboral,1060200,Frijol,2023,2023A,Transitorio,"400,00","480,00","576,00","1,20"
5148,El Carmen de Viboral,1060200,Frijol,2023,2023B,Transitorio,"170,00","565,00","678,00","1,20"
5148,El Carmen de Viboral,1010402,Maíz,2022,2022A,Transitorio,"80,00","150,00","300,00","2,00"
5148,El Carmen de Viboral,1010402,Maíz,2023,2023A,Transitorio,"50,00","125,00","69,92","0,56"
5148,El Carmen de Viboral,1010402,Maíz,2025,2025B,Transitorio,"10,00","20,00","11,19","0,56"
5148,El Carmen de Viboral,1010404,Maíz,2022,2022A,Transitorio,"100,00","190,00","304,00","1,60"
5148,El Carmen de Viboral,1010404,Maíz,2023,2023A,Transitorio,"80,00","170,00","90,33","0,53"
5148,El Carmen de Viboral,1010404,Maíz,2025,2025B,Transitorio,"50,00","60,00","41,95","0,70"
5148,El Carmen de Viboral,1080702,Papa,2023,2023A,Transitorio,"350,00","450,00","4.950,00","11,00"
5148,El Carmen de Viboral,1080702,Papa,2023,2023B,Transitorio,"200,00","400,00","4.400,00","11,00"
5148,El Carmen de Viboral,1080701,Papa,2023,2023B,Transitorio,"180,00","428,00","7.704,00","18,00"
5148,El Carmen de Viboral,1081001,Yuca,2022,2022B,Transitorio,"60,00","63,00","945,00","15,00"
5150,Carolina,1060200,Frijol,2022,2022B,Transitorio,"9,00","13,00","22,10","1,70"
5150,Carolina,1060200,Frijol,2023,2023B,Transitorio,"8,00","15,50","27,90","1,80"
5150,Carolina,1060200,Frijol,2024,2024B,Transitorio,"8,00","15,60","28,08","1,80"
5150,Carolina,1060200,Frijol,2025,2025B,Transitorio,"8,00","13,50","24,30","1,80"
5150,Carolina,1052902,Tomate,2022,2022B,Transitorio,"3,00","3,50","420,00","120,00"
5154,Caucasia,1010102,Arroz,2022,2022A,Transitorio,"120,00","165,00","247,50","1,50"
5154,Caucasia,1010102,Arroz,2024,2024A,Transitorio,"545,00","670,00","1.005,00","1,50"
5154,Caucasia,1010102,Arroz,2025,2025A,Transitorio,"380,00","650,00","1.160,25","1,78"
5154,Caucasia,1010102,Arroz,2025,2025B,Transitorio,"342,00","551,00","983,54","1,79"
5154,Caucasia,1010401,Maíz,2025,2025A,Transitorio,"30,00","200,00","560,00","2,80"
5154,Caucasia,1010402,Maíz,2025,2025A,Transitorio,"120,00","300,00","840,00","2,80"
5154,Caucasia,1010402,Maíz,2025,2025B,Transitorio,"220,00","274,00","767,20","2,80"
5154,Caucasia,1080699,Ñame,2025,2025B,Transitorio,"0,00","10,00","220,00","22,00"
5154,Caucasia,1052200,Patilla,2023,2023A,Transitorio,"0,00","5,00","125,00","25,00"
5154,Caucasia,1052200,Patilla,2025,2025A,Transitorio,"0,00","8,00","280,00","35,00"
5154,Caucasia,1081001,Yuca,2022,2022B,Transitorio,"0,00","215,00","3.440,00","16,00"
5154,Caucasia,1081001,Yuca,2023,2023B,Transitorio,"0,00","205,00","3.280,00","16,00"
5154,Caucasia,1081001,Yuca,2025,2025A,Transitorio,"117,00","180,00","4.500,00","25,00"
5154,Caucasia,1081001,Yuca,2025,2025B,Transitorio,"28,00","180,00","4.320,00","24,00"
5154,Caucasia,1081002,Yuca,2025,2025A,Transitorio,"0,00","15,00","360,00","24,00"
5172,Chigorodó,1010103,Arroz,2022,2022A,Transitorio,"435,00","530,00","2.385,00","4,50"
5172,Chigorodó,1010103,Arroz,2024,2024B,Transitorio,"579,00","758,00","3.411,00","4,50"
5172,Chigorodó,1010103,Arroz,2025,2025B,Transitorio,"465,00","617,00","2.776,50","4,50"
5172,Chigorodó,1010402,Maíz,2022,2022B,Transitorio,"48,00","85,00","221,00","2,60"
5172,Chigorodó,1010402,Maíz,2023,2023B,Transitorio,"40,00","70,00","112,00","1,60"
5172,Chigorodó,1010402,Maíz,2024,2024B,Transitorio,"70,00","83,00","132,80","1,60"
5172,Chigorodó,1010402,Maíz,2025,2025A,Transitorio,"24,00","45,00","72,00","1,60"
5172,Chigorodó,1010402,Maíz,2025,2025B,Transitorio,"20,00","39,00","62,40","1,60"
5172,Chigorodó,1010404,Maíz,2022,2022A,Transitorio,"0,00","71,00","113,60","1,60"
5172,Chigorodó,1081001,Yuca,2022,2022B,Transitorio,"0,00","38,00","456,00","12,00"
5172,Chigorodó,1081001,Yuca,2023,2023B,Transitorio,"0,00","52,00","624,00","12,00"
5172,Chigorodó,1081001,Yuca,2024,2024B,Transitorio,"18,00","20,00","240,00","12,00"
5190,Cisneros,1060200,Frijol,2025,2025A,Transitorio,"14,00","27,00","28,32","1,05"
5190,Cisneros,1010402,Maíz,2022,2022B,Transitorio,"17,00","21,00","42,00","2,00"
5190,Cisneros,1010402,Maíz,2023,2023B,Transitorio,"16,00","22,50","45,00","2,00"
5190,Cisneros,1010402,Maíz,2025,2025A,Transitorio,"23,00","43,00","73,10","1,70"
5190,Cisneros,1010404,Maíz,2022,2022A,Transitorio,"2,00","9,00","9,00","1,00"
5190,Cisneros,1010404,Maíz,2024,2024A,Transitorio,"0,00","2,00","2,00","1,00"
5190,Cisneros,1081001,Yuca,2022,2022B,Transitorio,"0,00","13,00","104,00","8,00"
5190,Cisneros,1081001,Yuca,2023,2023B,Transitorio,"0,00","15,00","120,00","8,00"
5190,Cisneros,1081001,Yuca,2024,2024B,Transitorio,"0,00","16,00","128,00","8,00"
5197,Cocorná,1010102,Arroz,2022,2022B,Transitorio,"0,00","3,00","5,00","1,67"
5197,Cocorná,1010402,Maíz,2022,2022B,Transitorio,"10,50","14,20","14,20","1,00"
5197,Cocorná,1010402,Maíz,2023,2023B,Transitorio,"13,00","14,80","14,80","1,00"
5197,Cocorná,1010402,Maíz,2024,2024A,Transitorio,"10,00","12,00","12,00","1,00"
5197,Cocorná,1010402,Maíz,2025,2025A,Transitorio,"10,00","11,50","11,50","1,00"
5197,Cocorná,1010404,Maíz,2023,2023A,Transitorio,"15,00","19,00","19,00","1,00"
5197,Cocorná,1010404,Maíz,2024,2024A,Transitorio,"14,00","18,50","18,50","1,00"
5197,Cocorná,1010404,Maíz,2025,2025A,Transitorio,"12,00","18,00","18,00","1,00"
5197,Cocorná,1081001,Yuca,2022,2022B,Transitorio,"0,00","51,50","618,00","12,00"
5197,Cocorná,1081001,Yuca,2023,2023B,Transitorio,"0,00","46,50","558,00","12,00"
5197,Cocorná,1081001,Yuca,2024,2024B,Transitorio,"0,00","49,00","588,00","12,00"
5197,Cocorná,1081001,Yuca,2025,2025B,Transitorio,"0,00","47,00","564,00","12,00"
5206,Concepción,1060200,Frijol,2022,2022A,Transitorio,"160,00","163,00","211,90","1,30"
5206,Concepción,1060200,Frijol,2022,2022B,Transitorio,"120,00","146,00","189,80","1,30"
5206,Concepción,1060200,Frijol,2023,2023B,Transitorio,"110,00","123,00","172,20","1,40"
5206,Concepción,1060200,Frijol,2024,2024B,Transitorio,"105,00","120,00","168,00","1,40"
5206,Concepción,1060200,Frijol,2025,2025A,Transitorio,"110,00","115,00","161,00","1,40"
5206,Concepción,1060200,Frijol,2025,2025B,Transitorio,"102,00","110,00","154,00","1,40"
5206,Concepción,1080701,Papa,2022,2022B,Transitorio,"32,00","42,00","546,00","13,00"
5206,Concepción,1080701,Papa,2024,2024A,Transitorio,"35,00","50,00","750,00","15,00"
5206,Concepción,1080701,Papa,2025,2025A,Transitorio,"35,00","43,00","645,00","15,00"
5209,Concordia,1060200,Frijol,2024,2024B,Transitorio,"5,00","25,00","10,00","0,40"
5209,Concordia,1010402,Maíz,2022,2022B,Transitorio,"20,00","70,00","245,00","3,50"
5209,Concordia,1010402,Maíz,2023,2023B,Transitorio,"50,00","120,00","480,00","4,00"
5209,Concordia,1010402,Maíz,2024,2024B,Transitorio,"50,00","80,00","320,00","4,00"
5209,Concordia,1010402,Maíz,2025,2025B,Transitorio,"20,00","120,00","480,00","4,00"
5209,Concordia,1081001,Yuca,2025,2025A,Transitorio,"0,00","15,00","60,00","4,00"
5209,Concordia,1081001,Yuca,2025,2025B,Transitorio,"2,00","5,00","20,00","4,00"
5212,Copacabana,1051200,Cebolla de rama,2022,2022B,Transitorio,"50,00","76,00","1.368,00","18,00"
5212,Copacabana,1051200,Cebolla de rama,2023,2023B,Transitorio,"50,00","75,00","1.275,00","17,00"
5234,Dabeiba,1050200,Ahuyama,2023,2023A,Transitorio,"20,00","50,00","185,00","3,70"
5234,Dabeiba,1050300,Ají,2025,2025B,Transitorio,"0,00","10,00","20,00","2,00"
5234,Dabeiba,1051200,Cebolla de rama,2022,2022B,Transitorio,"9,00","10,00","101,00","10,10"
5234,Dabeiba,1051200,Cebolla de rama,2023,2023A,Transitorio,"10,00","14,00","196,00","14,00"
5234,Dabeiba,1051200,Cebolla de rama,2024,2024A,Transitorio,"6,00","11,00","154,00","14,00"
5234,Dabeiba,1060200,Frijol,2022,2022B,Transitorio,"500,00","650,00","585,00","0,90"
5234,Dabeiba,1060200,Frijol,2023,2023A,Transitorio,"560,00","600,00","720,00","1,20"
5234,Dabeiba,1060200,Frijol,2024,2024B,Transitorio,"200,00","470,00","470,00","1,00"
5234,Dabeiba,1060200,Frijol,2025,2025B,Transitorio,"176,00","350,00","269,23","0,77"
5234,Dabeiba,1010402,Maíz,2022,2022B,Transitorio,"178,00","210,00","294,00","1,40"
5234,Dabeiba,1010402,Maíz,2023,2023B,Transitorio,"160,00","362,00","362,00","1,00"
5234,Dabeiba,1010404,Maíz,2022,2022A,Transitorio,"190,00","203,00","203,00","1,00"
5234,Dabeiba,1010404,Maíz,2022,2022B,Transitorio,"160,00","190,00","190,00","1,00"
5234,Dabeiba,1010404,Maíz,2023,2023B,Transitorio,"140,00","280,00","280,00","1,00"
5234,Dabeiba,1010404,Maíz,2025,2025B,Transitorio,"195,00","210,00","210,00","1,00"
5234,Dabeiba,1059900,Otras hortalizas,2023,2023B,Transitorio,"50,00","70,00","840,00","12,00"
5234,Dabeiba,1059900,Otras hortalizas,2025,2025B,Transitorio,"118,00","200,00","2.400,00","12,00"
5234,Dabeiba,1052300,Pepino Cohombro,2025,2025B,Transitorio,"15,00","17,00","238,00","14,00"
5234,Dabeiba,1052901,Tomate,2023,2023B,Transitorio,"1,00","3,00","30,00","10,00"
5234,Dabeiba,1052901,Tomate,2025,2025A,Transitorio,"2,00","3,00","30,00","10,00"
5234,Dabeiba,1052901,Tomate,2025,2025B,Transitorio,"1,00","1,50","15,00","10,00"
5234,Dabeiba,1081001,Yuca,2022,2022B,Transitorio,"0,00","260,00","4.420,00","17,00"
5234,Dabeiba,1081001,Yuca,2023,2023B,Transitorio,"234,00","300,00","6.000,00","20,00"
5234,Dabeiba,1081001,Yuca,2024,2024B,Transitorio,"190,00","200,00","4.000,00","20,00"
5237,Donmatías,1010402,Maíz,2022,2022A,Transitorio,"0,00","1,00","2,00","2,00"
5237,Donmatías,1010402,Maíz,2024,2024A,Transitorio,"1,00","1,20","2,40","2,00"
5237,Donmatías,1010404,Maíz,2022,2022A,Transitorio,"0,00","2,00","4,00","2,00"
5237,Donmatías,1010404,Maíz,2023,2023A,Transitorio,"0,50","1,75","4,38","2,50"
5237,Donmatías,1010404,Maíz,2024,2024B,Transitorio,"1,00","1,50","2,49","1,66"
5237,Donmatías,1080702,Papa,2025,2025B,Transitorio,"0,00","2,68","26,80","10,00"
5237,Donmatías,1080701,Papa,2022,2022A,Transitorio,"45,00","49,00","1.225,00","25,00"
5237,Donmatías,1080701,Papa,2023,2023A,Transitorio,"46,00","55,00","1.375,00","25,00"
5237,Donmatías,1080701,Papa,2024,2024A,Transitorio,"48,00","55,00","1.430,00","26,00"
5237,Donmatías,1080701,Papa,2024,2024B,Transitorio,"45,00","48,00","1.200,00","25,00"
5237,Donmatías,1052901,Tomate,2025,2025B,Transitorio,"0,00","0,50","31,15","62,30"
5237,Donmatías,1081001,Yuca,2022,2022B,Transitorio,"0,00","5,40","108,00","20,00"
5237,Donmatías,1081001,Yuca,2023,2023B,Transitorio,"4,50","6,00","60,00","10,00"
5240,Ebéjico,1060200,Frijol,2022,2022B,Transitorio,"0,00","5,40","7,78","1,44"
5240,Ebéjico,1060200,Frijol,2023,2023B,Transitorio,"0,00","5,50","8,03","1,46"
5240,Ebéjico,1060200,Frijol,2024,2024B,Transitorio,"0,00","20,00","29,20","1,46"
5240,Ebéjico,1060200,Frijol,2025,2025B,Transitorio,"0,00","25,00","25,52","1,02"
5240,Ebéjico,1010402,Maíz,2022,2022B,Transitorio,"10,00","94,00","94,00","1,00"
5240,Ebéjico,1010402,Maíz,2023,2023B,Transitorio,"12,00","98,00","98,00","1,00"
5240,Ebéjico,1010402,Maíz,2024,2024B,Transitorio,"0,00","97,00","97,00","1,00"
5240,Ebéjico,1010402,Maíz,2025,2025B,Transitorio,"0,00","85,00","127,50","1,50"
5240,Ebéjico,1052901,Tomate,2022,2022B,Transitorio,"0,00","0,30","9,00","30,00"
5240,Ebéjico,1052901,Tomate,2023,2023B,Transitorio,"0,00","0,30","9,00","30,00"
5240,Ebéjico,1052902,Tomate,2022,2022A,Transitorio,"1,00","1,55","108,50","70,00"
5240,Ebéjico,1052902,Tomate,2024,2024A,Transitorio,"2,00","3,10","217,00","70,00"
5240,Ebéjico,1081001,Yuca,2022,2022B,Transitorio,"0,00","6,00","120,00","20,00"
5240,Ebéjico,1081001,Yuca,2023,2023B,Transitorio,"0,00","6,00","27,00","4,50"
5240,Ebéjico,1081001,Yuca,2024,2024B,Transitorio,"0,00","8,00","36,00","4,50"
5240,Ebéjico,1081001,Yuca,2025,2025B,Transitorio,"5,00","8,00","36,00","4,50"
5250,El Bagre,1010102,Arroz,2022,2022A,Transitorio,"800,00","825,00","1.237,50","1,50"
5250,El Bagre,1010102,Arroz,2022,2022B,Transitorio,"200,00","325,00","455,00","1,40"
5250,El Bagre,1010102,Arroz,2023,2023B,Transitorio,"395,00","595,00","1.071,00","1,80"
5250,El Bagre,1010102,Arroz,2024,2024B,Transitorio,"300,00","475,00","847,88","1,79"
5250,El Bagre,1010102,Arroz,2025,2025B,Transitorio,"320,00","642,00","1.222,37","1,90"
5250,El Bagre,1010103,Arroz,2022,2022A,Transitorio,"168,00","445,00","1.780,00","4,00"
5250,El Bagre,1010103,Arroz,2022,2022B,Transitorio,"120,00","163,00","570,50","3,50"
5250,El Bagre,1010103,Arroz,2023,2023B,Transitorio,"210,00","300,00","780,00","2,60"
5250,El Bagre,1010103,Arroz,2024,2024B,Transitorio,"120,00","200,00","714,00","3,57"
5250,El Bagre,1010103,Arroz,2025,2025B,Transitorio,"100,00","237,00","846,09","3,57"
5250,El Bagre,1080699,Ñame,2023,2023A,Transitorio,"40,00","45,00","405,00","9,00"
5250,El Bagre,1080699,Ñame,2024,2024A,Transitorio,"38,00","40,00","360,00","9,00"
5250,El Bagre,1081001,Yuca,2022,2022B,Transitorio,"0,00","457,00","3.427,50","7,50"
5250,El Bagre,1081001,Yuca,2023,2023B,Transitorio,"0,00","337,50","2.261,25","6,70"
5250,El Bagre,1081001,Yuca,2024,2024B,Transitorio,"0,00","420,00","2.814,00","6,70"
5264,Entrerríos,1010402,Maíz,2022,2022B,Transitorio,"2,50","3,00","6,60","2,20"
5264,Entrerríos,1010402,Maíz,2023,2023A,Transitorio,"2,00","2,50","5,25","2,10"
5264,Entrerríos,1010404,Maíz,2022,2022B,Transitorio,"2,50","3,00","6,60","2,20"
5264,Entrerríos,1010404,Maíz,2025,2025A,Transitorio,"2,00","3,00","6,30","2,10"
5264,Entrerríos,1080701,Papa,2023,2023A,Transitorio,"480,00","560,00","16.800,00","30,00"
5264,Entrerríos,1080701,Papa,2025,2025A,Transitorio,"400,00","480,00","14.400,00","30,00"
5264,Entrerríos,1080701,Papa,2025,2025B,Transitorio,"350,00","400,00","12.000,00","30,00"
5264,Entrerríos,1053000,Zanahoria,2025,2025A,Transitorio,"58,00","63,00","2.520,00","40,00"
5266,Envigado,1060100,Arveja,2024,2024B,Transitorio,"0,25","1,12","4,03","3,60"
5266,Envigado,1060100,Arveja,2025,2025B,Transitorio,"0,25","1,02","3,67","3,60"
5266,Envigado,1050900,Brócoli,2024,2024B,Transitorio,"1,83","3,66","46,48","12,70"
5266,Envigado,1050900,Brócoli,2025,2025B,Transitorio,"1,83","2,43","31,35","12,90"
5266,Envigado,1051200,Cebolla de rama,2024,2024B,Transitorio,"0,10","0,58","4,06","7,00"
5266,Envigado,1051200,Cebolla de rama,2025,2025B,Transitorio,"0,10","0,22","1,54","7,00"
5266,Envigado,1060200,Frijol,2025,2025A,Transitorio,"0,65","0,87","1,58","1,82"
5266,Envigado,1060200,Frijol,2025,2025B,Transitorio,"0,15","0,27","0,49","1,81"
5266,Envigado,1051900,Lechuga,2024,2024B,Transitorio,"4,47","7,77","128,20","16,50"
