Código Dane municipio,Municipio,Código del cultivo,Cultivo,Año,Periodo,Área cosechada,Producción,Rendimiento,rendimiento_calculado,diferencia_absoluta
5002,Abejorral,2040902,Banano,2019,2019,"20,00","300,00","15,00",15.0,0.0
5002,Abejorral,2040902,Banano,2020,2020,"21,00","315,00","15,00",15.0,0.0
5002,Abejorral,2040902,Banano,2021,2021,"21,00","315,00","15,00",15.0,0.0
5002,Abejorral,2040902,Banano,2022,2022,"22,00","660,00","30,00",30.0,0.0
5002,Abejorral,2040902,Banano,2024,2024,"21,00","630,00","30,00",30.0,0.0
5001,Medellín,2040201,Aguacate,2025,2025,"10,00","110,00","11,00",11.0,0.0
5002,Abejorral,2030200,Cacao,2019,2019,"5,00","2,00","0,40",0.4,0.0
5002,Abejorral,2030200,Cacao,2020,2020,"5,00","2,00","0,40",0.4,0.0
5002,Abejorral,2030200,Cacao,2021,2021,"5,00","2,50","0,50",0.5,0.0
5002,Abejorral,2030200,Cacao,2022,2022,"5,00","2,00","0,40",0.4,0.0
5002,Abejorral,2030200,Cacao,2024,2024,"5,00","2,00","0,40",0.4,0.0
5001,Medellín,1050300,Ají,2025,2025A,"2,00","24,00","12,00",12.0,0.0
5001,Medellín,1050400,Ajo,2025,2025A,"2,00","12,00","6,00",6.0,0.0
5001,Medellín,1050400,Ajo,2025,2025B,"1,80","10,80","6,00",6.0,0.0
5002,Abejorral,1060200,Frijol,2019,2019A,"110,00","165,00","1,50",1.5,0.0
5002,Abejorral,1060200,Frijol,2019,2019B,"105,00","157,50","1,50",1.5,0.0
5002,Abejorral,1060200,Frijol,2020,2020A,"110,00","115,38","1,05",1.0489090909090908,0.0010909090909092534
5002,Abejorral,1060200,Frijol,2020,2020B,"105,00","110,14","1,05",1.0489523809523809,0.001047619047619186
5002,Abejorral,1060200,Frijol,2021,2021A,"95,00","142,50","1,50",1.5,0.0
5002,Abejorral,1060200,Frijol,2021,2021B,"100,00","150,00","1,50",1.5,0.0
5002,Abejorral,1060200,Frijol,2022,2022A,"90,00","135,00","1,50",1.5,0.0
5002,Abejorral,1060200,Frijol,2022,2022B,"135,00","202,50","1,50",1.5,0.0
5002,Abejorral,1060200,Frijol,2023,2023A,"80,00","120,00","1,50",1.5,0.0
5002,Abejorral,1060200,Frijol,2023,2023B,"85,00","127,50","1,50",1.5,0.0
5002,Abejorral,1060200,Frijol,2024,2024A,"85,00","127,50","1,50",1.5,0.0
5002,Abejorral,1060200,Frijol,2024,2024B,"85,00","127,50","1,50",1.5,0.0
5002,Abejorral,2040902,Banano,2025,2025,"21,00","630,00","30,00",30.0,0.0
5002,Abejorral,2043603,Limón,2019,2019,"24,00","192,00","8,00",8.0,0.0
5002,Abejorral,2043603,Limón,2020,2020,"38,00","304,00","8,00",8.0,0.0
5002,Abejorral,2043603,Limón,2021,2021,"40,00","320,00","8,00",8.0,0.0
5002,Abejorral,2043603,Limón,2022,2022,"40,00","320,00","8,00",8.0,0.0
5002,Abejorral,2043603,Limón,2024,2024,"40,00","880,00","22,00",22.0,0.0
5002,Abejorral,2030200,Cacao,2025,2025,"5,00","2,00","0,40",0.4,0.0
5002,Abejorral,2043700,Lulo,2019,2019,"5,00","25,00","5,00",5.0,0.0
5002,Abejorral,2043700,Lulo,2020,2020,"5,00","25,00","5,00",5.0,0.0
5002,Abejorral,1010402,Maíz,2021,2021A,"49,00","98,00","2,00",2.0,0.0
5002,Abejorral,1010402,Maíz,2021,2021B,"35,00","70,00","2,00",2.0,0.0
5002,Abejorral,1010402,Maíz,2022,2022A,"40,00","80,00","2,00",2.0,0.0
5002,Abejorral,1010402,Maíz,2022,2022B,"35,00","70,00","2,00",2.0,0.0
5002,Abejorral,1010402,Maíz,2023,2023A,"35,00","70,00","2,00",2.0,0.0
5002,Abejorral,1010402,Maíz,2023,2023B,"35,00","70,00","2,00",2.0,0.0
5002,Abejorral,1010402,Maíz,2024,2024A,"35,00","70,00","2,00",2.0,0.0
5002,Abejorral,1010402,Maíz,2024,2024B,"40,00","80,00","2,00",2.0,0.0
5002,Abejorral,1010404,Maíz,2021,2021A,"49,00","98,00","2,00",2.0,0.0
5002,Abejorral,1010404,Maíz,2021,2021B,"45,00","90,00","2,00",2.0,0.0
5002,Abejorral,1010404,Maíz,2022,2022A,"50,00","100,00","2,00",2.0,0.0
5002,Abejorral,1010404,Maíz,2022,2022B,"40,00","80,00","2,00",2.0,0.0
5002,Abejorral,1010404,Maíz,2023,2023A,"45,00","90,00","2,00",2.0,0.0
5002,Abejorral,1010404,Maíz,2023,2023B,"35,00","70,00","2,00",2.0,0.0
5002,Abejorral,1010404,Maíz,2024,2024A,"35,00","70,00","2,00",2.0,0.0
5002,Abejorral,1010404,Maíz,2024,2024B,"30,00","60,00","2,00",2.0,0.0
5002,Abejorral,1060200,Frijol,2025,2025A,"85,00","89,16","1,05",1.0489411764705883,0.0010588235294117787
5002,Abejorral,1060200,Frijol,2025,2025B,"69,00","72,38","1,05",1.0489855072463767,0.0010144927536233084
5002,Abejorral,1010497,Maíz,2019,2019A,"100,00","200,00","2,00",2.0,0.0
5002,Abejorral,1010497,Maíz,2019,2019B,"75,00","150,00","2,00",2.0,0.0
5002,Abejorral,1010497,Maíz,2020,2020A,"100,00","200,00","2,00",2.0,0.0
5002,Abejorral,1010497,Maíz,2020,2020B,"75,00","150,00","2,00",2.0,0.0
5002,Abejorral,2044299,Mango,2019,2019,"20,00","120,00","6,00",6.0,0.0
5002,Abejorral,2044299,Mango,2020,2020,"20,00","120,00","6,00",6.0,0.0
5002,Abejorral,2044299,Mango,2021,2021,"20,00","120,00","6,00",6.0,0.0
5002,Abejorral,2044299,Mango,2022,2022,"20,00","120,00","6,00",6.0,0.0
5002,Abejorral,2044299,Mango,2024,2024,"20,00","120,00","6,00",6.0,0.0
5002,Abejorral,2043603,Limón,2025,2025,"40,00","880,00","22,00",22.0,0.0
5002,Abejorral,2044700,Mora,2019,2019,"6,00","48,00","8,00",8.0,0.0
5002,Abejorral,2044700,Mora,2020,2020,"6,00","48,00","8,00",8.0,0.0
5002,Abejorral,2044700,Mora,2021,2021,"6,00","48,00","8,00",8.0,0.0
5002,Abejorral,2044700,Mora,2022,2022,"6,00","48,00","8,00",8.0,0.0
5002,Abejorral,2044700,Mora,2024,2024,"7,00","56,00","8,00",8.0,0.0
5002,Abejorral,1010402,Maíz,2025,2025A,"40,00","80,00","2,00",2.0,0.0
5002,Abejorral,1080701,Papa,2019,2019A,"90,00","900,00","10,00",10.0,0.0
5002,Abejorral,1080701,Papa,2019,2019B,"75,00","750,00","10,00",10.0,0.0
5002,Abejorral,1080701,Papa,2020,2020A,"90,00","900,00","10,00",10.0,0.0
5002,Abejorral,1080701,Papa,2020,2020B,"75,00","750,00","10,00",10.0,0.0
5002,Abejorral,1080701,Papa,2021,2021A,"90,00","900,00","10,00",10.0,0.0
5002,Abejorral,1080701,Papa,2021,2021B,"90,00","900,00","10,00",10.0,0.0
5002,Abejorral,1080701,Papa,2022,2022A,"85,00","850,00","10,00",10.0,0.0
5002,Abejorral,1080701,Papa,2022,2022B,"80,00","800,00","10,00",10.0,0.0
5002,Abejorral,1080701,Papa,2023,2023A,"85,00","850,00","10,00",10.0,0.0
5002,Abejorral,1080701,Papa,2023,2023B,"85,00","850,00","10,00",10.0,0.0
5002,Abejorral,1080701,Papa,2024,2024A,"80,00","800,00","10,00",10.0,0.0
5002,Abejorral,1080701,Papa,2024,2024B,"85,00","850,00","10,00",10.0,0.0
5002,Abejorral,1010402,Maíz,2025,2025B,"39,00","78,00","2,00",2.0,0.0
5002,Abejorral,1010404,Maíz,2025,2025A,"30,00","60,00","2,00",2.0,0.0
5002,Abejorral,1010404,Maíz,2025,2025B,"34,00","68,00","2,00",2.0,0.0
5002,Abejorral,2046300,Tomate de árbol,2019,2019,"5,00","125,00","25,00",25.0,0.0
5002,Abejorral,2046300,Tomate de árbol,2020,2020,"5,00","125,00","25,00",25.0,0.0
5002,Abejorral,2046300,Tomate de árbol,2021,2021,"5,00","125,00","25,00",25.0,0.0
5002,Abejorral,2046300,Tomate de árbol,2022,2022,"5,00","125,00","25,00",25.0,0.0
5002,Abejorral,2046300,Tomate de árbol,2024,2024,"6,00","150,00","25,00",25.0,0.0
5002,Abejorral,2044299,Mango,2025,2025,"20,00","120,00","6,00",6.0,0.0
5004,Abriaquí,2040299,Aguacate,2019,2019,"36,00","180,00","5,00",5.0,0.0
5004,Abriaquí,2040201,Aguacate,2020,2020,"130,00","650,00","5,00",5.0,0.0
5004,Abriaquí,2040201,Aguacate,2021,2021,"148,00","740,00","5,00",5.0,0.0
5004,Abriaquí,2040201,Aguacate,2022,2022,"189,00","945,00","5,00",5.0,0.0
5002,Abejorral,2044700,Mora,2025,2025,"7,00","56,00","8,00",8.0,0.0
5004,Abriaquí,1050200,Ahuyama,2019,2019A,"2,00","16,00","8,00",8.0,0.0
5004,Abriaquí,1050300,Ají,2019,2019A,"1,00","6,00","6,00",6.0,0.0
5004,Abriaquí,1060100,Arveja,2019,2019A,"1,00","0,98","0,98",0.98,0.0
5004,Abriaquí,1060100,Arveja,2020,2020A,"0,30","0,45","1,50",1.5,0.0
5004,Abriaquí,1060100,Arveja,2021,2021A,"0,40","0,60","1,50",1.4999999999999998,2.220446049250313e-16
5004,Abriaquí,1060100,Arveja,2022,2022A,"2,00","3,00","1,50",1.5,0.0
5004,Abriaquí,1060100,Arveja,2023,2023A,"0,20","0,20","1,00",1.0,0.0
5004,Abriaquí,1060100,Arveja,2023,2023B,"0,80","0,80","1,00",1.0,0.0
5004,Abriaquí,1060100,Arveja,2024,2024A,"1,50","1,50","1,00",1.0,0.0
5004,Abriaquí,1060100,Arveja,2024,2024B,"1,50","1,50","1,00",1.0,0.0
5002,Abejorral,1080701,Papa,2025,2025A,"85,00","850,00","10,00",10.0,0.0
5002,Abejorral,1080701,Papa,2025,2025B,"84,00","840,00","10,00",10.0,0.0
5004,Abriaquí,2030300,Café,2019,2019,"93,00","122,00","1,31",1.3118279569892473,0.0018279569892472036
5004,Abriaquí,2030300,Café,2020,2020,"96,00","118,00","1,23",1.2291666666666667,0.0008333333333332416
5004,Abriaquí,2030300,Café,2021,2021,"102,40","111,62","1,09",1.0900390625,3.906249999996447e-05
5004,Abriaquí,2030300,Café,2022,2022,"108,57","140,44","1,29",1.2935433360965276,0.0035433360965275718
5004,Abriaquí,2030300,Café,2023,2023,"102,33","178,09","1,74",1.740349848529268,0.00034984852926811527
5004,Abriaquí,2030300,Café,2024,2024,"94,20","202,53","2,15",2.15,0.0
5002,Abejorral,2046300,Tomate de árbol,2025,2025,"6,00","150,00","25,00",25.0,0.0
5004,Abriaquí,1051100,Cebolla de bulbo,2019,2019A,"1,00","3,00","3,00",3.0,0.0
5004,Abriaquí,1051100,Cebolla de bulbo,2020,2020A,"0,50","0,60","1,20",1.2,0.0
5004,Abriaquí,1051100,Cebolla de bulbo,2021,2021A,"0,80","1,16","1,45",1.4499999999999997,2.220446049250313e-16
5004,Abriaquí,1051100,Cebolla de bulbo,2022,2022A,"1,50","2,17","1,45",1.4466666666666665,0.0033333333333334103
5004,Abriaquí,1051100,Cebolla de bulbo,2023,2023B,"0,80","0,80","1,00",1.0,0.0
5004,Abriaquí,1051100,Cebolla de bulbo,2024,2024A,"0,95","0,76","0,80",0.8,0.0
5004,Abriaquí,1051100,Cebolla de bulbo,2024,2024B,"0,80","0,80","1,00",1.0,0.0
5004,Abriaquí,2040201,Aguacate,2025,2025,"115,00","345,00","3,00",3.0,0.0
5004,Abriaquí,1060100,Arveja,2025,2025A,"1,04","1,56","1,50",1.5,0.0
5004,Abriaquí,1051200,Cebolla de rama,2019,2019A,"2,00","13,00","6,50",6.5,0.0
5004,Abriaquí,1051200,Cebolla de rama,2020,2020A,"1,00","3,50","3,50",3.5,0.0
5004,Abriaquí,1051200,Cebolla de rama,2021,2021A,"1,00","3,50","3,50",3.5,0.0
5004,Abriaquí,1051200,Cebolla de rama,2022,2022A,"2,50","8,75","3,50",3.5,0.0
5004,Abriaquí,1051200,Cebolla de rama,2023,2023A,"1,68","3,36","2,00",2.0,0.0
5004,Abriaquí,1051200,Cebolla de rama,2023,2023B,"1,12","2,24","2,00",2.0,0.0
5004,Abriaquí,1051200,Cebolla de rama,2024,2024A,"0,80","1,60","2,00",2.0,0.0
5004,Abriaquí,1051200,Cebolla de rama,2024,2024B,"2,00","4,00","2,00",2.0,0.0
5004,Abriaquí,1060100,Arveja,2025,2025B,"1,00","1,50","1,50",1.5,0.0
5004,Abriaquí,2030300,Café,2025,2025,"97,50","209,93","2,15",2.1531282051282052,0.0031282051282053303
5004,Abriaquí,1051300,Cilantro,2019,2019A,"2,00","8,00","4,00",4.0,0.0
5004,Abriaquí,1051300,Cilantro,2020,2020A,"0,80","2,40","3,00",2.9999999999999996,4.440892098500626e-16
5004,Abriaquí,1051300,Cilantro,2021,2021A,"1,00","3,00","3,00",3.0,0.0
5004,Abriaquí,1051300,Cilantro,2022,2022A,"2,80","8,40","3,00",3.0000000000000004,4.440892098500626e-16
5004,Abriaquí,1051300,Cilantro,2023,2023A,"0,68","0,68","1,00",1.0,0.0
5004,Abriaquí,1051300,Cilantro,2023,2023B,"1,02","1,02","1,00",1.0,0.0
5004,Abriaquí,1051300,Cilantro,2024,2024A,"0,85","1,70","2,00",2.0,0.0
5004,Abriaquí,1051300,Cilantro,2024,2024B,"0,85","1,70","2,00",2.0,0.0
5004,Abriaquí,1051100,Cebolla de bulbo,2025,2025A,"0,57","0,46","0,81",0.8070175438596492,0.0029824561403508643
5004,Abriaquí,1060200,Frijol,2019,2019A,"65,00","81,40","1,25",1.2523076923076923,0.002307692307692344
5004,Abriaquí,1060200,Frijol,2019,2019B,"44,00","51,00","1,16",1.1590909090909092,0.0009090909090907484
5004,Abriaquí,1060200,Frijol,2020,2020A,"55,00","56,00","1,02",1.018181818181818,0.001818181818181941
5004,Abriaquí,1060200,Frijol,2020,2020B,"32,00","30,00","0,94",0.9375,0.0024999999999999467
5004,Abriaquí,1060200,Frijol,2021,2021A,"75,00","90,00","1,20",1.2,0.0
5004,Abriaquí,1060200,Frijol,2021,2021B,"15,00","15,00","1,00",1.0,0.0
5004,Abriaquí,1060200,Frijol,2022,2022A,"20,00","24,00","1,20",1.2,0.0
5004,Abriaquí,1060200,Frijol,2022,2022B,"106,00","127,20","1,20",1.2,0.0
5004,Abriaquí,1060200,Frijol,2023,2023A,"48,00","48,00","1,00",1.0,0.0
5004,Abriaquí,1060200,Frijol,2023,2023B,"43,00","43,00","1,00",1.0,0.0
5004,Abriaquí,1060200,Frijol,2024,2024A,"47,00","47,00","1,00",1.0,0.0
5004,Abriaquí,1060200,Frijol,2024,2024B,"70,00","70,00","1,00",1.0,0.0
5004,Abriaquí,1051100,Cebolla de bulbo,2025,2025B,"0,30","0,24","0,80",0.8,0.0
5004,Abriaquí,1051200,Cebolla de rama,2025,2025A,"1,28","2,56","2,00",2.0,0.0
5004,Abriaquí,2042800,Granadilla,2019,2019,"4,00","18,00","4,50",4.5,0.0
5004,Abriaquí,2042800,Granadilla,2020,2020,"4,00","18,00","4,50",4.5,0.0
5004,Abriaquí,2042800,Granadilla,2021,2021,"9,00","54,00","6,00",6.0,0.0
5004,Abriaquí,2042800,Granadilla,2022,2022,"7,00","42,00","6,00",6.0,0.0
5004,Abriaquí,2042800,Granadilla,2023,2023,"7,00","7,00","1,00",1.0,0.0
5004,Abriaquí,2042800,Granadilla,2024,2024,"7,00","7,00","1,00",1.0,0.0
5004,Abriaquí,1051200,Cebolla de rama,2025,2025B,"1,00","2,00","2,00",2.0,0.0
5004,Abriaquí,2043100,Gulupa o cholupa,2021,2021,"4,00","42,00","10,50",10.5,0.0
5004,Abriaquí,2043100,Gulupa o cholupa,2022,2022,"4,00","44,00","11,00",11.0,0.0
5004,Abriaquí,2043100,Gulupa o cholupa,2023,2023,"16,20","324,00","20,00",20.0,0.0
5004,Abriaquí,2043100,Gulupa o cholupa,2024,2024,"14,70","294,00","20,00",20.0,0.0
5004,Abriaquí,1051300,Cilantro,2025,2025A,"0,50","1,00","2,00",2.0,0.0
5004,Abriaquí,1060600,Habichuela,2019,2019A,"1,00","4,00","4,00",4.0,0.0
5004,Abriaquí,1060600,Habichuela,2020,2020A,"0,80","9,20","11,50",11.499999999999998,1.7763568394002505e-15
5004,Abriaquí,1060600,Habichuela,2021,2021A,"1,00","11,00","11,00",11.0,0.0
5004,Abriaquí,1060600,Habichuela,2022,2022A,"1,80","18,00","10,00",10.0,0.0
5004,Abriaquí,1060600,Habichuela,2023,2023A,"0,40","0,40","1,00",1.0,0.0
5004,Abriaquí,1060600,Habichuela,2023,2023B,"0,40","0,40","1,00",1.0,0.0
5004,Abriaquí,1060600,Habichuela,2024,2024A,"0,40","0,40","1,00",1.0,0.0
5004,Abriaquí,1060600,Habichuela,2024,2024B,"0,40","0,40","1,00",1.0,0.0
5004,Abriaquí,1051300,Cilantro,2025,2025B,"1,00","2,00","2,00",2.0,0.0
5004,Abriaquí,1060200,Frijol,2025,2025A,"62,00","65,03","1,05",1.0488709677419354,0.0011290322580645995
5004,Abriaquí,1051900,Lechuga,2019,2019A,"1,00","6,00","6,00",6.0,0.0
5004,Abriaquí,1051900,Lechuga,2020,2020A,"0,50","3,00","6,00",6.0,0.0
5004,Abriaquí,1051900,Lechuga,2021,2021A,"0,80","7,20","9,00",9.0,0.0
5004,Abriaquí,1051900,Lechuga,2022,2022A,"1,30","11,70","9,00",9.0,0.0
5004,Abriaquí,1051900,Lechuga,2023,2023A,"0,40","0,40","1,00",1.0,0.0
5004,Abriaquí,1051900,Lechuga,2023,2023B,"0,49","0,49","1,00",1.0,0.0
5004,Abriaquí,1051900,Lechuga,2024,2024A,"0,45","0,45","1,00",1.0,0.0
5004,Abriaquí,1051900,Lechuga,2024,2024B,"0,45","0,45","1,00",1.0,0.0
5004,Abriaquí,1060200,Frijol,2025,2025B,"45,00","47,20","1,05",1.048888888888889,0.0011111111111110628
5004,Abriaquí,2042800,Granadilla,2025,2025,"5,00","5,00","1,00",1.0,0.0
5004,Abriaquí,2043700,Lulo,2019,2019,"8,50","25,50","3,00",3.0,0.0
5004,Abriaquí,2043700,Lulo,2020,2020,"26,50","66,25","2,50",2.5,0.0
5004,Abriaquí,2043700,Lulo,2021,2021,"18,50","46,25","2,50",2.5,0.0
5004,Abriaquí,2043700,Lulo,2022,2022,"18,50","55,50","3,00",3.0,0.0
5004,Abriaquí,2043700,Lulo,2023,2023,"18,50","37,00","2,00",2.0,0.0
5004,Abriaquí,2043700,Lulo,2024,2024,"26,50","53,00","2,00",2.0,0.0
5004,Abriaquí,2043100,Gulupa o cholupa,2025,2025,"12,20","146,40","12,00",12.000000000000002,1.7763568394002505e-15
5004,Abriaquí,1010402,Maíz,2021,2021A,"9,00","10,80","1,20",1.2000000000000002,2.220446049250313e-16
5004,Abriaquí,1010402,Maíz,2021,2021B,"3,00","3,60","1,20",1.2,0.0
5004,Abriaquí,1010402,Maíz,2022,2022A,"3,00","3,60","1,20",1.2,0.0
5004,Abriaquí,1010402,Maíz,2022,2022B,"20,00","24,00","1,20",1.2,0.0
5004,Abriaquí,1010402,Maíz,2023,2023A,"16,00","16,00","1,00",1.0,0.0
5004,Abriaquí,1010402,Maíz,2023,2023B,"13,00","13,00","1,00",1.0,0.0
5004,Abriaquí,1010402,Maíz,2024,2024A,"14,00","14,00","1,00",1.0,0.0
5004,Abriaquí,1010402,Maíz,2024,2024B,"21,00","21,00","1,00",1.0,0.0
5004,Abriaquí,1060600,Habichuela,2025,2025A,"0,50","0,50","1,00",1.0,0.0
5004,Abriaquí,1060600,Habichuela,2025,2025B,"0,50","0,50","1,00",1.0,0.0
5004,Abriaquí,1010404,Maíz,2021,2021A,"4,00","4,80","1,20",1.2,0.0
5004,Abriaquí,1010404,Maíz,2021,2021B,"3,00","3,60","1,20",1.2,0.0
5004,Abriaquí,1010404,Maíz,2022,2022A,"4,00","4,80","1,20",1.2,0.0
5004,Abriaquí,1010404,Maíz,2022,2022B,"4,00","4,80","1,20",1.2,0.0
5004,Abriaquí,1010404,Maíz,2023,2023A,"4,00","4,00","1,00",1.0,0.0
5004,Abriaquí,1010404,Maíz,2023,2023B,"3,00","3,00","1,00",1.0,0.0
5004,Abriaquí,1010404,Maíz,2024,2024A,"3,00","3,00","1,00",1.0,0.0
5004,Abriaquí,1010404,Maíz,2024,2024B,"3,00","3,00","1,00",1.0,0.0
5004,Abriaquí,1051900,Lechuga,2025,2025A,"0,50","0,40","0,80",0.8,0.0
5004,Abriaquí,1051900,Lechuga,2025,2025B,"0,50","0,40","0,80",0.8,0.0
5004,Abriaquí,1010497,Maíz,2019,2019A,"24,00","24,00","1,00",1.0,0.0
5004,Abriaquí,1010497,Maíz,2019,2019B,"14,00","10,00","0,71",0.7142857142857143,0.004285714285714337
5004,Abriaquí,1010497,Maíz,2020,2020A,"10,00","5,00","0,50",0.5,0.0
5004,Abriaquí,1010497,Maíz,2020,2020B,"10,00","5,00","0,50",0.5,0.0
5004,Abriaquí,1080702,Papa,2020,2020A,"1,50","1,50","1,00",1.0,0.0
5004,Abriaquí,1080702,Papa,2020,2020B,"0,70","1,40","2,00",2.0,0.0
5004,Abriaquí,1080702,Papa,2021,2021A,"2,25","9,22","4,10",4.097777777777778,0.0022222222222216814
5004,Abriaquí,1080702,Papa,2021,2021B,"0,80","3,28","4,10",4.1,0.0
5004,Abriaquí,1080702,Papa,2022,2022A,"3,00","12,60","4,20",4.2,0.0
5004,Abriaquí,1080702,Papa,2022,2022B,"0,80","3,36","4,20",4.199999999999999,8.881784197001252e-16
5004,Abriaquí,1080702,Papa,2023,2023A,"1,00","3,00","3,00",3.0,0.0
5004,Abriaquí,1080702,Papa,2023,2023B,"0,50","1,50","3,00",3.0,0.0
5004,Abriaquí,1080702,Papa,2024,2024A,"2,50","7,50","3,00",3.0,0.0
5004,Abriaquí,1080702,Papa,2024,2024B,"1,00","3,00","3,00",3.0,0.0
5004,Abriaquí,2043700,Lulo,2025,2025,"33,50","67,00","2,00",2.0,0.0
5004,Abriaquí,1010402,Maíz,2025,2025A,"20,00","30,00","1,50",1.5,0.0
5004,Abriaquí,1080701,Papa,2019,2019A,"0,50","2,50","5,00",5.0,0.0
5004,Abriaquí,1080701,Papa,2020,2020A,"0,80","2,40","3,00",2.9999999999999996,4.440892098500626e-16
5004,Abriaquí,1080701,Papa,2020,2020B,"0,50","1,50","3,00",3.0,0.0
5004,Abriaquí,1080701,Papa,2021,2021A,"2,50","10,25","4,10",4.1,0.0
5004,Abriaquí,1080701,Papa,2021,2021B,"0,60","2,46","4,10",4.1000000000000005,8.881784197001252e-16
5004,Abriaquí,1080701,Papa,2022,2022A,"0,80","3,28","4,10",4.1,0.0
5004,Abriaquí,1080701,Papa,2022,2022B,"2,00","8,20","4,10",4.1,0.0
5004,Abriaquí,1080701,Papa,2023,2023A,"0,50","1,50","3,00",3.0,0.0
5004,Abriaquí,1080701,Papa,2023,2023B,"0,80","2,40","3,00",2.9999999999999996,4.440892098500626e-16
5004,Abriaquí,1080701,Papa,2024,2024A,"1,00","3,00","3,00",3.0,0.0
5004,Abriaquí,1080701,Papa,2024,2024B,"0,50","1,50","3,00",3.0,0.0
5004,Abriaquí,1010402,Maíz,2025,2025B,"25,00","37,50","1,50",1.5,0.0
5004,Abriaquí,1010404,Maíz,2025,2025A,"3,00","4,50","1,50",1.5,0.0
5004,Abriaquí,1052300,Pepino Cohombro,2019,2019A,"1,00","10,00","10,00",10.0,0.0
5004,Abriaquí,1052300,Pepino Cohombro,2020,2020A,"0,30","0,60","2,00",2.0,0.0
5004,Abriaquí,1052300,Pepino Cohombro,2021,2021A,"0,50","1,00","2,00",2.0,0.0
5004,Abriaquí,1052300,Pepino Cohombro,2022,2022A,"1,30","2,60","2,00",2.0,0.0
5004,Abriaquí,1052300,Pepino Cohombro,2023,2023A,"0,40","0,40","1,00",1.0,0.0
5004,Abriaquí,1052300,Pepino Cohombro,2023,2023B,"0,40","0,40","1,00",1.0,0.0
5004,Abriaquí,1052300,Pepino Cohombro,2024,2024A,"0,50","0,50","1,00",1.0,0.0
5004,Abriaquí,1052300,Pepino Cohombro,2024,2024B,"0,40","0,40","1,00",1.0,0.0
5004,Abriaquí,1010404,Maíz,2025,2025B,"10,00","15,00","1,50",1.5,0.0
5004,Abriaquí,1080702,Papa,2025,2025A,"1,00","2,00","2,00",2.0,0.0
5004,Abriaquí,2045802,Plátano,2020,2020,"3,00","12,00","4,00",4.0,0.0
5004,Abriaquí,2045802,Plátano,2021,2021,"3,00","12,00","4,00",4.0,0.0
5004,Abriaquí,2045802,Plátano,2022,2022,"5,00","20,00","4,00",4.0,0.0
5004,Abriaquí,2045802,Plátano,2023,2023,"5,00","20,00","4,00",4.0,0.0
5004,Abriaquí,1080702,Papa,2025,2025B,"0,80","1,60","2,00",2.0,0.0
5004,Abriaquí,1052800,Repollo,2019,2019A,"1,00","8,00","8,00",8.0,0.0
5004,Abriaquí,1052800,Repollo,2020,2020A,"0,80","2,40","3,00",2.9999999999999996,4.440892098500626e-16
5004,Abriaquí,1052800,Repollo,2021,2021A,"1,00","20,00","20,00",20.0,0.0
5004,Abriaquí,1052800,Repollo,2022,2022A,"1,80","36,00","20,00",20.0,0.0
5004,Abriaquí,1052800,Repollo,2023,2023A,"0,60","1,20","2,00",2.0,0.0
5004,Abriaquí,1052800,Repollo,2023,2023B,"0,60","1,20","2,00",2.0,0.0
5004,Abriaquí,1052800,Repollo,2024,2024A,"0,50","1,00","2,00",2.0,0.0
5004,Abriaquí,1052800,Repollo,2024,2024B,"0,70","1,40","2,00",2.0,0.0
5004,Abriaquí,1080701,Papa,2025,2025A,"1,00","2,50","2,50",2.5,0.0
5004,Abriaquí,1080701,Papa,2025,2025B,"1,00","2,50","2,50",2.5,0.0
5004,Abriaquí,2046300,Tomate de árbol,2019,2019,"38,00","684,00","18,00",18.0,0.0
5004,Abriaquí,2046300,Tomate de árbol,2020,2020,"32,00","480,00","15,00",15.0,0.0
5004,Abriaquí,2046300,Tomate de árbol,2021,2021,"34,00","510,00","15,00",15.0,0.0
5004,Abriaquí,2046300,Tomate de árbol,2022,2022,"46,00","690,00","15,00",15.0,0.0
5004,Abriaquí,2046300,Tomate de árbol,2023,2023,"49,50","495,00","10,00",10.0,0.0
5004,Abriaquí,2046300,Tomate de árbol,2024,2024,"51,00","510,00","10,00",10.0,0.0
5004,Abriaquí,1052300,Pepino Cohombro,2025,2025A,"0,90","0,90","1,00",1.0,0.0
5004,Abriaquí,1052902,Tomate,2019,2019A,"6,00","648,00","108,00",108.0,0.0
5004,Abriaquí,1052902,Tomate,2020,2020A,"5,00","525,00","105,00",105.0,0.0
5004,Abriaquí,1052902,Tomate,2021,2021A,"6,50","682,50","105,00",105.0,0.0
5004,Abriaquí,1052902,Tomate,2022,2022A,"9,50","997,50","105,00",105.0,0.0
5004,Abriaquí,1052902,Tomate,2022,2022B,"9,50","997,50","105,00",105.0,0.0
5004,Abriaquí,1052902,Tomate,2023,2023B,"8,00","320,00","40,00",40.0,0.0
5004,Abriaquí,1052902,Tomate,2024,2024B,"3,50","140,00","40,00",40.0,0.0
5004,Abriaquí,1052300,Pepino Cohombro,2025,2025B,"1,00","1,00","1,00",1.0,0.0
